EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Nygårdslien skole;Bergen;49;47;43;;
Olsvik skole;Bergen;52;50;51;;
Paradis skole;Bergen;52;54;55;;
Rolland skole;Bergen;50;51;51;;
Rudolf steinerskolen i Bergen skolen;Bergen;46;47;52;;
Salhus skule;Bergen;*;*;*;;
Seljedalen skole;Bergen;54;53;57;;
Skeie skole;Bergen;52;50;49;;
Skjold skole;Bergen;48;51;50;;
Skranevatnet skole;Bergen;51;49;51;;
Slettebakken skole;Bergen;51;52;51;;
Smørås skole;Bergen;49;51;53;;
St Paul skole;Bergen;43;44;44;;
Stiftelsen Davinci montessoriskole;Bergen;*;*;*;;
Stiftelsen montessoriskolen i Bergen;Bergen;50;52;46;;
Stiftelsen steinerskolen på Skjold;Bergen;*;*;*;;
Sædalen skole;Bergen;47;48;49;;
Sælen Oppveksttun avd skole;Bergen;52;48;49;;
Søreide skole;Bergen;51;52;49;;
Søråshøgda skole;Bergen;53;56;57;;
Tertnes skole;Bergen;51;52;53;;
Tveiterås skole;Bergen;;;;;
Ulsetskogen skole;Bergen;51;53;51;;
Ulsmåg skole;Bergen;50;51;48;;
Vadmyra skole;Bergen;51;48;51;;
Varden skole;Bergen;50;56;54;;
Ytre Arna skule;Bergen;55;55;53;;
Ådnamarka skule;Bergen;50;47;47;;
Baldersheim barneskule;Bjørnafjorden;*;*;*;;
Borgafjellet barneskule;Bjørnafjorden;48;43;46;;
Eikelandsosen barneskule;Bjørnafjorden;*;*;*;;
Fusa barneskule;Bjørnafjorden;*;*;*;;
Hålandsdal Vekst SA;Bjørnafjorden;*;*;*;;
Kuventræ barneskule;Bjørnafjorden;51;49;49;;
Lunde barneskule;Bjørnafjorden;50;49;49;;
Lysekloster barneskule;Bjørnafjorden;52;48;56;;
Nore Neset barneskule;Bjørnafjorden;48;46;45;;
Os barneskule;Bjørnafjorden;50;50;55;;
Strandvik Vekst AS;Bjørnafjorden;*;*;*;;
Strøno barneskule;Bjørnafjorden;*;*;*;;
Søfteland barneskule;Bjørnafjorden;50;46;47;;
Søre Øyane barneskule;Bjørnafjorden;47;47;51;;
Vinnes friskule;Bjørnafjorden;*;*;*;;
Ådlandsfjorden barneskule;Bjørnafjorden;*;*;*;;
Davik Oppvekst avd skule;Bremanger;53;50;54;;
Hauge Oppvekst avd skule;Bremanger;*;*;*;;
Kalvåg Oppvekst Frøyen skule;Bremanger;*;*;*;;
Svelgen Oppvekst avd skule;Bremanger;*;*;*;;
Ålfoten oppvekstsenter avd skule;Bremanger;*;*;*;;
Foldrøy skule;Bømlo;*;*;*;;
Gilje skule;Bømlo;44;44;47;;
Hillestveit skule;Bømlo;50;47;47;;
Meling skule;Bømlo;48;49;50;;
Moster skule;Bømlo;54;51;49;;
Rubbestadneset skule;Bømlo;48;49;52;;
Svortland skule;Bømlo;49;48;47;;
Våge skule;Bømlo;*;*;*;;
Lægreid skule;Eidfjord;*;*;*;;
Enge skule;Etne;*;*;*;;
Skånevik skule;Etne;*;*;*;;
Fedje skule;Fedje;*;*;*;;
Rimbareid barne- og ungdomsskule;Fitjar;50;50;52;;
Selevik skule;Fitjar;*;*;*;;
Øvrebygda skule;Fitjar;*;*;*;;
Dingemoen skule;Fjaler;48;45;49;;
Flekke skule;Fjaler;*;*;*;;
Våge skule;Fjaler;*;*;*;;
Breim skule;Gloppen;56;*;*;;
Hyen skule;Gloppen;*;*;*;;
Nordstranda skule;Gloppen;*;*;*;;
Sandane skule;Gloppen;49;50;51;;
Brekke skule;Gulen;*;*;*;;
Byrknes skule;Gulen;*;*;*;;
Dalsøyra skule;Gulen;*;*;*;;
Eivindvik skule;Gulen;*;*;*;;
Hyllestad skule;Hyllestad;*;*;*;;
Høyanger skule;Høyanger;53;49;49;;
Kyrkjebø skule;Høyanger;*;*;*;;
Lavik skule;Høyanger;*;*;*;;
Brandsøy skule;Kinn;51;45;44;;
Eikefjord barne- og ungdomsskule;Kinn;*;*;*;;
Florø barneskole;Kinn;50;45;47;;
Krokane skule;Kinn;54;44;51;;
Raudeberg skule;Kinn;50;46;51;;
Skavøypoll skule;Kinn;58;49;58;;
Skram skule;Kinn;55;54;55;;
Stavang skule;Kinn;*;*;*;;
Torvmyrane skule;Kinn;54;50;51;;
Foreninga Norheimsund friskule;Kvam;*;*;*;;
Norheimsund skule;Kvam;46;51;52;;
Strandebarm skule;Kvam;53;49;48;;
Tørvikbygd skule;Kvam;*;*;*;;
Øystese skule;Kvam;48;49;50;;
Ålvik skule;Kvam;*;*;*;;
Bringedalsbygda skule;Kvinnherad;*;*;*;;
Halsnøy skule;Kvinnherad;50;48;52;;
Hatlestrand barne- og ungdomsskule;Kvinnherad;*;*;*;;
Malmanger skule;Kvinnherad;48;52;52;;
Omvikdalen skule;Kvinnherad;50;51;50;;
Skarveland skule;Kvinnherad;;;;;
Sunde skule;Kvinnherad;48;49;49;;
Undarheim skule;Kvinnherad;53;52;55;;
Uskedalen skule;Kvinnherad;51;52;54;;
Valen skule;Kvinnherad;54;44;56;;
Ølve montessoriskule SA;Kvinnherad;*;*;*;;
Åkra skule;Kvinnherad;*;*;*;;
Gaupne skule;Luster;55;51;57;;
Hafslo barne- og ungdomsskule;Luster;45;47;46;;
Indre Hafslo oppvekstsenter skule;Luster;*;*;*;;
Jostedal oppvekstsenter skule;Luster;*;*;*;;
Luster oppvekstsenter skule;Luster;*;*;*;;
Skjolden oppvekstsenter skule;Luster;*;*;*;;
Solvorn oppvekstsenter skule;Luster;*;*;*;;
Veitastrond oppvekstsenter skule;Luster;*;*;*;;
Borgund skule;Lærdal;*;*;*;;
Lærdalsøyri skule;Lærdal;*;*;*;;
Matre skule;Masfjorden;*;*;*;;
Nordbygda skule;Masfjorden;*;*;*;;
Sandnes skule;Masfjorden;*;*;*;;
Mo skule;Modalen;*;*;*;;
Fotlandsvåg skule;Osterøy;*;*;*;;
Hamre grendaskule;Osterøy;*;*;*;;
Haus skule;Osterøy;*;47;45;;
Hjellvik montessoriskule;Osterøy;*;*;*;;
Hosanger montessoriskule Sti;Osterøy;*;*;*;;
Lonevåg skule;Osterøy;*;*;*;;
Valestrand skule;Osterøy;49;46;46;;
Samnanger barneskule;Samnanger;45;41;45;;
Fjærland oppvekstsenter avd skule;Sogndal;*;*;*;;
Kaupanger skule;Sogndal;53;50;55;;
Leikanger barneskule;Sogndal;50;41;46;;
Norane skule;Sogndal;*;*;*;;
Sagatun skule avd skule;Sogndal;41;*;44;;
Trudvang skule;Sogndal;48;53;53;;
Solund skule;Solund;*;*;*;;
Bryggja skule AS;Stad;*;*;*;;
Flatraket skule;Stad;*;*;*;;
Haugen skule;Stad;50;49;54;;
Hjelle skule;Stad;62;54;*;;
Kjølsdalen montessoriskule SA;Stad;*;*;*;;
Nordfjordeid skule;Stad;51;50;57;;
Selje skule;Stad;*;*;*;;
Stadlandet skule;Stad;45;49;49;;
Stårheim skule;Stad;53;51;47;;
Hystad skule;Stord;49;51;50;;
Langeland skule;Stord;51;49;48;;
Leirvik skule;Stord;*;*;*;;
Litlabø skule;Stord;*;*;*;;
Rommetveit skule;Stord;46;50;49;;
Sagvåg skule;Stord;52;51;49;;
Stord Kristne skule AS;Stord;*;*;*;;
Tjødnalio skule;Stord;54;48;46;;
Loen skule;Stryn;*;*;*;;
Nordsida skule;Stryn;*;*;*;;
Olden skule;Stryn;*;*;*;;
Oppstryn skule;Stryn;*;*;*;;
Tonning skule;Stryn;52;49;52;;
Vikane skule;Stryn;*;*;*;;
Bygstad skule;Sunnfjord;46;50;55;;
Flatene skule;Sunnfjord;50;53;55;;
Førde barneskule;Sunnfjord;53;50;52;;
Holsen skule og barnehage avd skule;Sunnfjord;*;*;*;;
Naustdal skule;Sunnfjord;48;47;51;;
Sande skule;Sunnfjord;50;52;49;;
Skei skule;Sunnfjord;49;46;51;;
Slåtten skule;Sunnfjord;49;49;55;;
Sunde skule;Sunnfjord;52;49;54;;
Vassenden skule;Sunnfjord;49;45;47;;
Viksdalen skule;Sunnfjord;*;*;*;;
Auklandshamn skule;Sveio;*;*;*;;
Førde skule;Sveio;*;*;*;;
Sveio skule;Sveio;46;47;49;;
Valestrand oppvekstsenter avd skule;Sveio;*;*;*;;
Vikse skule;Sveio;51;48;44;;
Onarheim skule;Tysnes;*;*;*;;
Tysnes skule;Tysnes;*;*;*;;
Hauso barne- og ungdomsskule;Ullensvang;*;*;*;;
Jondal skule;Ullensvang;49;51;48;;
Kinsarvik skule;Ullensvang;*;*;*;;
Odda barneskole;Ullensvang;51;45;48;;
Opedal skule;Ullensvang;49;50;44;;
Røldal skule;Ullensvang;*;*;*;;
Skare barneskule;Ullensvang;*;*;*;;
Tyssedal barneskole;Ullensvang;*;*;*;;
Vikebygd skule;Ullensvang;*;*;*;;
Brakanes barne- og ungdomsskule;Ulvik;*;*;*;;
Dale skule;Vaksdal;51;48;51;;
Eksingedalen skule;Vaksdal;*;*;*;;
Stamnes skule;Vaksdal;*;*;*;;
Stanghelle skule;Vaksdal;*;*;*;;
Vaksdal skule;Vaksdal;52;46;52;;
Feios skule;Vik;*;*;*;;
Flatbygdi skule;Vik;53;53;51;;
Fresvik Enspire skule AS;Vik;*;*;*;;
Bjørgum skule;Voss;47;50;55;;
Bulken skule;Voss;*;*;*;;
Evanger skule;Voss;*;*;*;;
Gjernes skule;Voss;48;49;51;;
Granvin barne- og ungdomsskule;Voss;*;*;*;;
Gullfjordungen skule;Voss;49;51;51;;
Palmafossen skule;Voss;48;45;47;;
Skulestad skule;Voss;51;46;52;;
Vangen skule;Voss;54;53;55;;
Vossestrand barne- og ungdomsskule;Voss;46;48;55;;
Bjorøy skule;Øygarden;46;46;47;;
Brattholmen skule;Øygarden;52;52;53;;
Danielsen barne- og ungdomsskule Sotra;Øygarden;50;46;49;;
Foldnes skule;Øygarden;53;47;50;;
Hjelteryggen skule;Øygarden;49;53;50;;
Knappskog skule;Øygarden;51;50;56;;
Kolltveit skule;Øygarden;50;47;51;;
Landro skule;Øygarden;49;48;48;;
Rong skule;Øygarden;53;49;50;;
Skogsvåg skule;Øygarden;50;49;50;;
Skålevik skule;Øygarden;46;47;49;;
Spildepollen skule;Øygarden;48;51;50;;
Stranda skule;Øygarden;48;44;45;;
Tjeldstø skule;Øygarden;46;43;42;;
Toftøy skule;Øygarden;50;46;52;;
Ulveset skule;Øygarden;48;42;44;;
Ågotnes skule;Øygarden;51;47;47;;
Farnes skule;Årdal;*;*;*;;
Tangen skule;Årdal;*;*;*;;
Viken;Alle kommuner;50;50;50;;
Aremark;Aremark (2020 - 2023);*;*;*;;
Aremark skole;Aremark (2020 - 2023);*;*;*;;
Asker;Asker (2020 - 2023);51;50;51;;
Arnestad skole;Asker (2020 - 2023);53;51;50;;
Billingstad skole;Asker (2020 - 2023);56;52;55;;
Blakstad skole;Asker (2020 - 2023);47;49;51;;
Bondi skole;Asker (2020 - 2023);52;54;55;;
Drengsrud skole;Asker (2020 - 2023);53;53;57;;
Folkestad skole;Asker (2020 - 2023);51;50;53;;
Frydenlund skole;Asker (2020 - 2023);51;48;47;;
Hagaløkka skole;Asker (2020 - 2023);48;48;47;;
Heggedal skole;Asker (2020 - 2023);52;48;51;;
Hofstad skole;Asker (2020 - 2023);49;55;56;;
Hvalstad skole;Asker (2020 - 2023);49;51;52;;
Hyggen skole;Asker (2020 - 2023);46;48;48;;
Jansløkka skole;Asker (2020 - 2023);50;53;54;;
Mellom-Nes skole;Asker (2020 - 2023);54;53;53;;
Midtbygda skole;Asker (2020 - 2023);51;50;47;;
Nesøya skole;Asker (2020 - 2023);55;53;52;;
Nærsnes skole;Asker (2020 - 2023);50;53;49;;
Rønningen skole;Asker (2020 - 2023);51;48;46;;
Slemmestad barneskole;Asker (2020 - 2023);48;45;45;;
Solberg skole;Asker (2020 - 2023);54;51;57;;
Spikkestad skole;Asker (2020 - 2023);52;48;50;;
Steinerskolen i Asker skole;Asker (2020 - 2023);37;45;40;;
Steinerskolen i Hurum Sti;Asker (2020 - 2023);*;*;*;;
Stiftelsen Asker International School;Asker (2020 - 2023);61;48;53;;
Stiftelsen Vollen montessoriskole;Asker (2020 - 2023);*;*;*;;
Sydskogen skole;Asker (2020 - 2023);53;49;49;;
Sætre skole;Asker (2020 - 2023);46;43;43;;
Tofte skole;Asker (2020 - 2023);47;47;46;;
Torvbråten skole;Asker (2020 - 2023);51;50;49;;
Vardåsen skole;Asker (2020 - 2023);55;54;52;;
Vettre skole;Asker (2020 - 2023);47;50;50;;
Aurskog-Høland;Aurskog-Høland (2020 - 2023);49;49;50;;
Aurskog-Høland kommune - Aursmoen skole;Aurskog-Høland (2020 - 2023);51;52;52;;
Aurskog-Høland kommune - Bjørkelangen skole;Aurskog-Høland (2020 - 2023);50;47;48;;
Aurskog-Høland kommune - Bråte skole;Aurskog-Høland (2020 - 2023);47;51;50;;
Aurskog-Høland kommune - Haneborg skole;Aurskog-Høland (2020 - 2023);*;*;*;;
Aurskog-Høland kommune - Løken skole;Aurskog-Høland (2020 - 2023);46;45;44;;
Aurskog-Høland kommune - Rømskog skole;Aurskog-Høland (2020 - 2023);*;*;*;;
Aurskog-Høland kommune - Setskog oppvekstsenter - skole;Aurskog-Høland (2020 - 2023);46;*;52;;
Bærum;Bærum (2020 - 2023);51;52;52;;
Anna Krefting skole;Bærum (2020 - 2023);54;56;54;;
Bekkestua barneskole;Bærum (2020 - 2023);51;53;53;;
Blommenholm skole;Bærum (2020 - 2023);54;56;55;;
Bryn og Hammerbakken skole Bryn skole;Bærum (2020 - 2023);48;48;52;;
Eikeli skole;Bærum (2020 - 2023);53;58;57;;
Eiksmarka skole;Bærum (2020 - 2023);48;52;52;;
Emma Hjorth skole;Bærum (2020 - 2023);51;46;45;;
Evje skole;Bærum (2020 - 2023);52;49;49;;
Grav skole;Bærum (2020 - 2023);51;53;53;;
Gullhaug skole;Bærum (2020 - 2023);49;47;47;;
Haslum skole;Bærum (2020 - 2023);50;52;51;;
Hosle skole;Bærum (2020 - 2023);51;53;54;;
Høvik skole;Bærum (2020 - 2023);54;50;49;;
Høvik Verk skole;Bærum (2020 - 2023);53;57;54;;
Jar skole;Bærum (2020 - 2023);50;52;53;;
Jong skole;Bærum (2020 - 2023);54;52;56;;
Levre skole;Bærum (2020 - 2023);50;52;51;;
Lommedalen skole;Bærum (2020 - 2023);48;52;50;;
Lysaker skole;Bærum (2020 - 2023);50;52;50;;
Løkeberg skole;Bærum (2020 - 2023);50;50;53;;
Oksenøya skole;Bærum (2020 - 2023);54;52;53;;
Oslo International School;Bærum (2020 - 2023);*;*;*;;
Rykkinn skole;Bærum (2020 - 2023);50;46;44;;
Skui skole;Bærum (2020 - 2023);50;50;49;;
Snarøya skole;Bærum (2020 - 2023);52;54;54;;
Stabekk skole;Bærum (2020 - 2023);51;51;51;;
Steinerskolen i Bærum Grunnskoleundervisning;Bærum (2020 - 2023);*;*;*;;
Stiftelsen Bærum montessoriskole;Bærum (2020 - 2023);52;54;56;;
Storøya skole;Bærum (2020 - 2023);55;54;55;;
Tanum skole;Bærum (2020 - 2023);52;54;56;;
Drammen;Drammen (2020 - 2023);50;49;50;;
Akademiet realfagsskole Drammen AS;Drammen (2020 - 2023);*;*;*;;
Aronsløkka skole;Drammen (2020 - 2023);52;52;52;;
Bragernes skole;Drammen (2020 - 2023);51;51;56;;
Brandengen skole;Drammen (2020 - 2023);51;48;52;;
Danvik skole;Drammen (2020 - 2023);51;52;55;;
Fjell skole;Drammen (2020 - 2023);51;45;45;;
Gulskogen skole;Drammen (2020 - 2023);52;49;49;;
Hallermoen skole;Drammen (2020 - 2023);48;51;50;;
Konnerud skole;Drammen (2020 - 2023);50;52;50;;
Krokstad skole;Drammen (2020 - 2023);49;46;47;;
Mjøndalen skole;Drammen (2020 - 2023);52;54;52;;
Norlights montessoriskole Drammen AS;Drammen (2020 - 2023);*;*;*;;
Rosendal skole;Drammen (2020 - 2023);*;*;*;;
Rødskog skole;Drammen (2020 - 2023);55;52;50;;
Skoger skole;Drammen (2020 - 2023);50;45;47;;
Solberg skole;Drammen (2020 - 2023);49;48;46;;
Steinberg skole;Drammen (2020 - 2023);51;50;50;;
Stenseth skole;Drammen (2020 - 2023);51;51;52;;
Tangen skole;Drammen (2020 - 2023);49;45;45;;
Tømmerås skole;Drammen (2020 - 2023);49;46;46;;
Vestbygda skole;Drammen (2020 - 2023);52;50;52;;
Øren skole;Drammen (2020 - 2023);50;52;54;;
Åsen skole;Drammen (2020 - 2023);54;55;54;;
Åskollen skole;Drammen (2020 - 2023);49;49;50;;
Åssiden skole;Drammen (2020 - 2023);49;43;45;;
Eidsvoll;Eidsvoll (2020 - 2023);51;48;48;;
Bønsmoen skole;Eidsvoll (2020 - 2023);49;47;50;;
Dal skole;Eidsvoll (2020 - 2023);49;47;49;;
Eidsvoll Verk skole;Eidsvoll (2020 - 2023);48;47;49;;
Feiring skole;Eidsvoll (2020 - 2023);49;49;44;;
Langset skole;Eidsvoll (2020 - 2023);56;53;52;;
Råholt skole;Eidsvoll (2020 - 2023);52;48;46;;
Steinerskolen på Eidsvoll;Eidsvoll (2020 - 2023);39;41;41;;
Vilberg skole;Eidsvoll (2020 - 2023);55;51;49;;
Ås skole;Eidsvoll (2020 - 2023);51;50;49;;
Enebakk;Enebakk (2020 - 2023);49;48;49;;
Kirkebygden barne- og ungdomsskole;Enebakk (2020 - 2023);50;50;50;;
Stranden skole;Enebakk (2020 - 2023);51;48;49;;
Ytre Enebakk skole;Enebakk (2020 - 2023);47;47;49;;
Flesberg;Flesberg (2020 - 2023);54;49;48;;
Flesberg skole;Flesberg (2020 - 2023);54;49;48;;
Flå;Flå (2020 - 2023);*;*;*;;
Flå skole;Flå (2020 - 2023);*;*;*;;
Fredrikstad;Fredrikstad (2020 - 2023);50;48;48;;
Ambjørnrød skole;Fredrikstad (2020 - 2023);45;47;48;;
Begby barne- og ungdomsskole;Fredrikstad (2020 - 2023);50;48;46;;
Borge skole;Fredrikstad (2020 - 2023);*;*;*;;
Childrens International School Fredrikstad AS;Fredrikstad (2020 - 2023);64;54;48;;
Cicignon skole;Fredrikstad (2020 - 2023);48;43;41;;
Gudeberg barne- og ungdomsskole;Fredrikstad (2020 - 2023);49;48;50;;
Hauge skole;Fredrikstad (2020 - 2023);52;48;49;;
Hurrød skole;Fredrikstad (2020 - 2023);51;49;49;;
Kjølberg skole;Fredrikstad (2020 - 2023);47;44;43;;
Lunde barneskole;Fredrikstad (2020 - 2023);51;50;51;;
Manstad skole;Fredrikstad (2020 - 2023);48;50;50;;
Nylende skole;Fredrikstad (2020 - 2023);*;*;*;;
Nøkleby skole;Fredrikstad (2020 - 2023);52;48;47;;
Rekustad skole;Fredrikstad (2020 - 2023);49;45;51;;
Rød skole Kråkerøy;Fredrikstad (2020 - 2023);47;52;47;;
Rød skole Onsøy;Fredrikstad (2020 - 2023);46;47;50;;
Rødsmyra skole;Fredrikstad (2020 - 2023);54;52;51;;
Sagabakken skole;Fredrikstad (2020 - 2023);53;48;47;;
Slevik skole;Fredrikstad (2020 - 2023);51;52;54;;
Steinerskolen i Fredrikstad;Fredrikstad (2020 - 2023);45;47;43;;
Torp skole;Fredrikstad (2020 - 2023);45;43;42;;
Torsnes skole;Fredrikstad (2020 - 2023);49;49;50;;
Trara skole;Fredrikstad (2020 - 2023);50;47;48;;
Trosvik skole;Fredrikstad (2020 - 2023);51;48;46;;
Årum skole;Fredrikstad (2020 - 2023);48;45;45;;
Frogn;Frogn (2020 - 2023);51;51;49;;
Dal skole;Frogn (2020 - 2023);*;*;*;;
Drøbak Montessori ungdomsskole AS;Frogn (2020 - 2023);*;*;*;;
Drøbak skole;Frogn (2020 - 2023);53;51;50;;
Dyrløkkeåsen skole;Frogn (2020 - 2023);47;47;45;;
Heer skole;Frogn (2020 - 2023);51;54;51;;
Sogsti skole;Frogn (2020 - 2023);*;*;*;;
Gjerdrum;Gjerdrum (2020 - 2023);51;49;49;;
Gjerdrum barneskole;Gjerdrum (2020 - 2023);53;49;51;;
Veståsen skole;Gjerdrum (2020 - 2023);49;49;46;;
Gol;Gol (2020 - 2023);49;55;51;;
Gol skule;Gol (2020 - 2023);49;55;51;;
Halden;Halden (2020 - 2023);50;48;49;;
Berg skole;Halden (2020 - 2023);54;51;49;;
Gimle skole;Halden (2020 - 2023);52;49;50;;
Halden montessoriskole AS;Halden (2020 - 2023);*;*;*;;
Hjortsberg skole;Halden (2020 - 2023);51;50;52;;
Kongeveien skole;Halden (2020 - 2023);51;50;52;;
Låby skole;Halden (2020 - 2023);47;48;47;;
Os skole;Halden (2020 - 2023);*;*;*;;
Prestebakke skole;Halden (2020 - 2023);*;*;*;;
Tistedal skole;Halden (2020 - 2023);47;43;44;;
Hemsedal;Hemsedal (2020 - 2023);47;45;46;;
Hemsedal skole;Hemsedal (2020 - 2023);47;45;46;;
Hol;Hol (2020 - 2023);46;49;47;;
Geilo barne- og ungdomsskole;Hol (2020 - 2023);*;*;*;;
Hallingskarvet skole;Hol (2020 - 2023);*;*;*;;
Hole;Hole (2020 - 2023);51;52;53;;
Røyse skole;Hole (2020 - 2023);*;*;*;;
Sundvollen oppvekstsenter Avdeling skole;Hole (2020 - 2023);*;*;*;;
Tyrifjord barne- og ungdomsskole;Hole (2020 - 2023);*;*;*;;
Vik skole;Hole (2020 - 2023);51;51;53;;
Hurdal;Hurdal (2020 - 2023);46;48;45;;
Hurdal skole og kultursenter avd skole;Hurdal (2020 - 2023);*;*;*;;
Hurdal steinerskole;Hurdal (2020 - 2023);*;*;*;;
Hvaler;Hvaler (2020 - 2023);44;44;45;;
Hvaler barne- og ungdomsskole;Hvaler (2020 - 2023);44;44;45;;
Indre Østfold;Indre Østfold (2020 - 2023);50;48;48;;
Askimbyen skole;Indre Østfold (2020 - 2023);53;47;51;;
Båstad skole;Indre Østfold (2020 - 2023);45;46;45;;
Grøtvedt skole;Indre Østfold (2020 - 2023);53;48;48;;
Havnås oppvekstsenter avd skole;Indre Østfold (2020 - 2023);*;*;*;;
Hovin skole;Indre Østfold (2020 - 2023);51;48;47;;
Hærland skole;Indre Østfold (2020 - 2023);49;48;48;;
Kirkefjerdingen skole;Indre Østfold (2020 - 2023);55;52;54;;
Knapstad barne- og ungdomsskole;Indre Østfold (2020 - 2023);50;47;45;;
Korsgård skole;Indre Østfold (2020 - 2023);54;52;52;;
Moen skole;Indre Østfold (2020 - 2023);49;50;53;;
Mysen skole;Indre Østfold (2020 - 2023);48;47;44;;
Ringvoll skole;Indre Østfold (2020 - 2023);50;49;43;;
Rom skole;Indre Østfold (2020 - 2023);49;48;48;;
Skjønhaug skole;Indre Østfold (2020 - 2023);49;45;48;;
Spydeberg skole;Indre Østfold (2020 - 2023);48;51;51;;
Stiftelsen steinerskolen i Indre Østfold;Indre Østfold (2020 - 2023);*;*;*;;
Tenor skole;Indre Østfold (2020 - 2023);*;*;*;;
Tomter skole;Indre Østfold (2020 - 2023);47;50;49;;
Trømborg skole;Indre Østfold (2020 - 2023);49;48;53;;
Jevnaker;Jevnaker (2020 - 2023);49;50;50;;
Bergerbakken skole;Jevnaker (2020 - 2023);44;48;46;;
Toso skole;Jevnaker (2020 - 2023);53;52;53;;
Kongsberg;Kongsberg (2020 - 2023);51;51;50;;
Efteløt skole;Kongsberg (2020 - 2023);*;*;*;;
Gamlegrendåsen skole;Kongsberg (2020 - 2023);52;54;51;;
Hvittingfoss barne- og ungdomsskole;Kongsberg (2020 - 2023);*;*;*;;
Kongsberg steinerskole AS;Kongsberg (2020 - 2023);*;*;*;;
Kongsgårdmoen skole;Kongsberg (2020 - 2023);49;50;48;;
Madsebakken skole;Kongsberg (2020 - 2023);52;52;55;;
Raumyr skole;Kongsberg (2020 - 2023);53;54;51;;
Skavanger skole;Kongsberg (2020 - 2023);48;43;47;;
Stiftelsen Kongsberg International School;Kongsberg (2020 - 2023);*;*;*;;
Wennersborg skole;Kongsberg (2020 - 2023);49;49;45;;
Krødsherad;Krødsherad (2020 - 2023);50;56;56;;
Krødsherad skole;Krødsherad (2020 - 2023);50;56;56;;
Lier;Lier (2020 - 2023);51;51;51;;
Egge skole;Lier (2020 - 2023);*;*;*;;
Gullaug skole;Lier (2020 - 2023);47;52;55;;
Hallingstad skole;Lier (2020 - 2023);54;53;52;;
Hegg skole;Lier (2020 - 2023);51;49;48;;
Heia skole;Lier (2020 - 2023);50;50;54;;
Hennummarka skole;Lier (2020 - 2023);48;50;50;;
Høvik skole;Lier (2020 - 2023);52;50;51;;
Nordal skole;Lier (2020 - 2023);*;*;*;;
Oddevall skole;Lier (2020 - 2023);46;55;55;;
Sylling skole;Lier (2020 - 2023);48;49;44;;
Lillestrøm;Lillestrøm (2020 - 2023);51;49;49;;
Asak skole;Lillestrøm (2020 - 2023);51;47;49;;
Blaker skole;Lillestrøm (2020 - 2023);52;52;51;;
Brånås skole;Lillestrøm (2020 - 2023);53;54;52;;
Dalen skole;Lillestrøm (2020 - 2023);53;52;49;;
Frogner skole;Lillestrøm (2020 - 2023);51;47;48;;
Frydenlund skole og ressurssenter;Lillestrøm (2020 - 2023);;;;;
Garderåsen skole;Lillestrøm (2020 - 2023);51;53;53;;
Gjellerås skole;Lillestrøm (2020 - 2023);52;48;48;;
Hovinhøgda skole;Lillestrøm (2020 - 2023);47;47;48;;
Kjeller skole;Lillestrøm (2020 - 2023);54;52;52;;
Oks friskole Sti;Lillestrøm (2020 - 2023);*;*;*;;
Riddersand skole;Lillestrøm (2020 - 2023);46;51;46;;
Romerike steinerskole AS;Lillestrøm (2020 - 2023);*;*;*;;
Sagdalen skole;Lillestrøm (2020 - 2023);52;48;47;;
Skjetten skole;Lillestrøm (2020 - 2023);50;49;46;;
Sten-Tærud skole;Lillestrøm (2020 - 2023);48;45;46;;
Sørum skole;Lillestrøm (2020 - 2023);48;43;46;;
Sørumsand skole;Lillestrøm (2020 - 2023);53;50;49;;
Vesterskaun skole;Lillestrøm (2020 - 2023);48;48;52;;
Vigernes skole;Lillestrøm (2020 - 2023);52;51;51;;
Volla skole;Lillestrøm (2020 - 2023);50;50;48;;
Åsenhagen skole;Lillestrøm (2020 - 2023);49;48;48;;
Lunner;Lunner (2020 - 2023);51;49;51;;
Grua skole;Lunner (2020 - 2023);50;46;48;;
Harestua skole;Lunner (2020 - 2023);54;53;54;;
Lunner barneskole;Lunner (2020 - 2023);48;47;50;;
Lørenskog;Lørenskog (2020 - 2023);51;50;50;;
Benterud skole;Lørenskog (2020 - 2023);50;49;47;;
Finstad skole;Lørenskog (2020 - 2023);51;53;51;;
Fjellhamar skole;Lørenskog (2020 - 2023);49;50;49;;
Kurland skole;Lørenskog (2020 - 2023);53;51;50;;
Luhr skole;Lørenskog (2020 - 2023);50;50;50;;
Lørenskog friskole;Lørenskog (2020 - 2023);*;*;*;;
Rasta skole;Lørenskog (2020 - 2023);50;52;51;;
Rudolf steinerskolen Lørenskog Sti;Lørenskog (2020 - 2023);*;*;*;;
Solheim skole;Lørenskog (2020 - 2023);52;50;51;;
Åsen skole;Lørenskog (2020 - 2023);51;46;48;;
Marker;Marker (2020 - 2023);48;50;46;;
Marker kommune - Marker skole;Marker (2020 - 2023);48;50;46;;
Modum;Modum (2020 - 2023);47;46;46;;
Buskerud skole;Modum (2020 - 2023);44;43;43;;
Enger skole;Modum (2020 - 2023);52;51;50;;
Stalsberg skole;Modum (2020 - 2023);48;44;46;;
Sysle skole;Modum (2020 - 2023);44;47;47;;
Vikersund skole;Modum (2020 - 2023);45;44;44;;
Moss;Moss (2020 - 2023);51;49;48;;
Buen barne- og ungdomsskole;Moss (2020 - 2023);*;*;*;;
Bytårnet skole;Moss (2020 - 2023);47;44;43;;
Children's International School Moss AS;Moss (2020 - 2023);58;49;50;;
