EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Skrova skole;Vågan;*;*;*;;
Svolvær skole;Vågan;52;50;45;;
Ørsnes privatskole;Vågan;*;*;*;;
Myre skole;Øksnes;50;46;50;;
Hattfjelldal oppvekstsenter avd skole;Aarborte - Hattfjelldal;*;47;49;;
Abildsø skole;Oslo;54;53;51;;
Akademiet realfagsskole Oslo AS;Oslo;57;54;54;;
Apalløkka skole;Oslo;51;49;47;;
Bentsebrua skole;Oslo;53;51;50;;
Bjørnholt ungdomsskole;Oslo;50;47;44;;
Bjørnsletta skole;Oslo;54;53;53;;
Bjøråsen skole;Oslo;52;48;46;;
Brannfjell skole;Oslo;54;54;52;;
Bøler skole;Oslo;55;55;53;;
Den Tysk-Norske skolen i Oslo Avd grunnskole Sporveisgata;Oslo;58;51;57;;
Ellingsrud skole;Oslo;52;49;46;;
Engebråten skole;Oslo;54;56;54;;
Fagerborg skole;Oslo;54;52;51;;
Frydenberg skole;Oslo;53;50;49;;
Fyrstikkalleen skole;Oslo;54;50;49;;
Granstangen skole;Oslo;50;45;44;;
Groruddalen skole;Oslo;50;49;47;;
Haugenstua skole;Oslo;49;46;46;;
Haugerud skole;Oslo;50;47;46;;
Hauketo skole;Oslo;50;47;45;;
Haukåsen skole;Oslo;;;;;
Holmlia skole;Oslo;49;46;45;;
Hovseter skole;Oslo;56;56;55;;
Humanistskolen;Oslo;56;55;52;;
Høyenhall skole;Oslo;53;52;52;;
Jordal skole;Oslo;52;49;46;;
Karlsrud skole;Oslo;56;54;50;;
Kastellet skole;Oslo;57;56;57;;
Kristelig gymnasium AS grunnskole;Oslo;55;55;52;;
Lambertseter skole;Oslo;49;47;48;;
Lindeberg skole;Oslo;48;45;44;;
Linderud skole;Oslo;*;*;46;;
Ljabruskolen - steinerskole for Elever Med Spesielle Behov Sti;Oslo;;;;;
Lofsrud skole;Oslo;51;46;45;;
Lycee Francais Rene Cassin Doslo;Oslo;58;51;55;;
Lønnebakken skole;Oslo;*;*;*;;
Majorstuen skole;Oslo;55;54;54;;
Manglerud skole;Oslo;55;53;52;;
Marienlyst skole;Oslo;57;55;53;;
Midtstuen skole;Oslo;55;55;55;;
Morellbakken skole;Oslo;55;54;54;;
Nordberg skole;Oslo;55;55;54;;
Nordpolen skole;Oslo;55;54;52;;
Nordseter skole;Oslo;55;54;53;;
Nordstrand ungdomsskole;Oslo;53;53;52;;
Nordvoll skole;Oslo;;;;;
Norlights International School Oslo AS;Oslo;54;42;43;;
Nyskolen i Oslo grunnskole;Oslo;53;47;46;;
Oppsal skole;Oslo;56;54;53;;
Oslo kommune Språksenteret;Oslo;;;;;
Oslo montessoriskole;Oslo;57;57;50;;
Ris skole;Oslo;56;56;55;;
Rommen skole;Oslo;50;45;45;;
Rudolf steinerskolen i Oslo Sti;Oslo;46;49;48;;
Ruseløkka skole;Oslo;55;53;52;;
Ryenberget skole;Oslo;54;51;48;;
Sagene skole;Oslo;55;52;53;;
Skullerud skole;Oslo;51;49;48;;
Skøyenåsen skole;Oslo;53;52;52;;
Sofienberg skole;Oslo;52;48;47;;
Sollerudstranda skole;Oslo;;;;;
St Sunniva skole avd Undervisning;Oslo;57;53;49;;
Stasjonsfjellet skole;Oslo;52;51;49;;
Steinerskolen på Nordstrand;Oslo;48;48;48;;
Stiftelsen montessoriskolen Lyse;Oslo;60;54;55;;
Teglverket skole;Oslo;56;54;52;;
Tokerud skole;Oslo;49;43;43;;
Ullevålsveien skole;Oslo;;;;;
Uranienborg skole;Oslo;54;53;50;;
Veitvet skole;Oslo;50;47;44;;
Vestre Aker skole;Oslo;;;;;
Vetland skole grunnskole;Oslo;;;*;;
Voksentoppen skole;Oslo;;;;;
Voldsløkka skole;Oslo;53;53;52;;
Vollebekk skole;Oslo;52;50;49;;
Wang Ung Oslo AS;Oslo;53;55;54;;
Øraker skole;Oslo;57;54;54;;
Østmarka skole;Oslo;51;48;48;;
Årvoll skole;Oslo;53;51;51;;
Vikeså skule;Bjerkreim;51;48;47;;
Bokn skule;Bokn;*;*;*;;
Gamleveien skole;Eigersund;*;*;*;;
Hellvik skole;Eigersund;*;*;*;;
Husabø ungdomsskole;Eigersund;*;*;*;;
Lagård ungdomsskole;Eigersund;52;49;50;;
Samfundets skole Egersund;Eigersund;*;*;*;;
Dirdal skole;Gjesdal;*;*;55;;
Gjesdal ungdomsskole;Gjesdal;52;50;*;;
Kongstun Kristne friskole;Gjesdal;*;*;*;;
Oltedal skole;Gjesdal;*;*;*;;
Haraldsvang skole;Haugesund;51;48;46;;
Hauge skole;Haugesund;*;*;*;;
Haugesund Toppidrettsgymnas AS;Haugesund;53;52;52;;
Håvåsen skole;Haugesund;50;48;47;;
Røvær skole;Haugesund;*;*;*;;
Skåredalen skole;Haugesund;50;47;50;;
Steinerskolen i Haugesund;Haugesund;44;41;43;;
Hjelmeland skule;Hjelmeland;49;45;50;;
Nærbø ungdomsskule;Hå;50;48;48;;
Ogna skule;Hå;46;45;47;;
Tryggheim ungdomsskule;Hå;50;52;51;;
Varhaug ungdomsskule;Hå;48;48;47;;
Vigrestad storskule;Hå;49;48;48;;
Bø ungdomsskole;Karmøy;46;46;45;;
Danielsen ungdomsskole Haugalandet AS;Karmøy;49;50;48;;
Danielsen ungdomsskole Karmøy AS;Karmøy;50;47;48;;
Haugesund International School Sti;Karmøy;57;45;48;;
Skudenes ungdomsskole;Karmøy;47;44;44;;
Stangeland ungdomsskole;Karmøy;50;45;47;;
Vormedal ungdomsskole;Karmøy;50;49;49;;
Åkra ungdomsskole;Karmøy;48;46;45;;
Bore ungdomsskule;Klepp;50;47;46;;
Klepp ungdomsskule;Klepp;49;48;49;;
Orstad skule;Klepp;50;50;50;;
Kvitsøy skole;Kvitsøy;*;*;*;;
Lund ungdomsskole;Lund;49;47;48;;
Goa skole;Randaberg;50;47;49;;
Grødem skole;Randaberg;51;48;49;;
Harestad skole;Randaberg;48;45;46;;
Bogafjell ungdomsskole;Sandnes;52;50;49;;
Figgjo skole;Sandnes;54;51;50;;
Forsand skule;Sandnes;48;48;47;;
Forus friskole - Bus;Sandnes;52;46;49;;
Giske ungdomsskole;Sandnes;52;49;49;;
Høle barne- og ungdomsskule;Sandnes;56;49;58;;
Høyland ungdomsskole;Sandnes;51;50;48;;
Lundehaugen ungdomsskole;Sandnes;49;47;48;;
Lurahammaren ungdomsskole;Sandnes;51;47;46;;
Riska ungdomsskole;Sandnes;46;45;45;;
Sandnes friskole AS;Sandnes;56;57;52;;
Sandnes International School AS;Sandnes;*;*;*;;
Skeiane ungdomsskole;Sandnes;52;50;50;;
Vatneli skole;Sandnes;*;*;*;;
Wang Ung Sandnes AS;Sandnes;50;50;50;;
Øygard ungdomsskole;Sandnes;50;48;47;;
Sauda ungdomsskule;Sauda;53;51;52;;
Sokndal skole;Sokndal;48;46;46;;
Dysjaland skule;Sola;50;46;48;;
Kjerrberget ungdomsskole;Sola;54;51;50;;
Sola ungdomsskole;Sola;52;51;50;;
Tananger ungdomsskole;Sola;53;50;49;;
Auglend skole;Stavanger;;*;*;;
Austbø skole;Stavanger;50;48;47;;
Biss Gausel Sti;Stavanger;61;46;54;;
Biss Sentrum AS;Stavanger;61;47;50;;
Finnøy skule;Stavanger;*;*;*;;
Gautesete skole;Stavanger;52;49;49;;
Gosen skole;Stavanger;52;50;51;;
Hinna skole;Stavanger;53;51;49;;
Johannes læringssenter Flerspråklige Barn;Stavanger;*;;;;
Kannik skole;Stavanger;53;51;50;;
Kristen friskole AS;Stavanger;53;53;51;;
Kristianslyst skole;Stavanger;52;51;49;;
Lunde skole;Stavanger;52;49;46;;
Norlights montessoriskole Stavanger AS;Stavanger;*;*;*;;
Rennesøy skule;Stavanger;52;50;51;;
Revheim skole;Stavanger;53;50;50;;
Smiodden skole;Stavanger;52;49;48;;
St. Svithun skole;Stavanger;50;47;47;;
Stavanger Kristne grunnskole;Stavanger;*;*;*;;
Steinerskolen Stavanger grunnskole;Stavanger;49;47;45;;
Tastarustå skole;Stavanger;50;48;49;;
Tastaveden skole;Stavanger;55;52;53;;
Ullandhaug skole;Stavanger;53;48;50;;
Wang Ung Stavanger AS;Stavanger;52;54;55;;
Jørpeland ungdomsskole;Strand;48;47;46;;
Kfskolen - Jørpeland;Strand;*;*;*;;
Tau ungdomsskole;Strand;47;48;45;;
Tryggheim Strand AS;Strand;*;*;*;;
Sand skule avd skule;Suldal;46;46;47;;
Bryne ungdomsskule;Time;49;48;48;;
Frøyland ungdomsskule;Time;51;49;48;;
Jærtun Lutherske friskule;Time;51;53;51;;
Lye ungdomsskule;Time;48;47;50;;
Vardheia ungdomsskule;Time;49;49;49;;
Frakkagjerd ungdomsskole;Tysvær;47;48;47;;
Nedstrand barne- og ungdomsskule;Tysvær;*;*;*;;
Tysværvåg barne- og ungdomsskule;Tysvær;*;*;*;;
Utsira skole;Utsira;*;*;*;;
Skjold skule;Vindafjord;47;46;47;;
Vikedal skule;Vindafjord;47;46;48;;
Ølen skule;Vindafjord;48;48;48;;
Bamble ungdomsskole;Bamble;47;46;45;;
Drangedal 10-Årige skole;Drangedal;49;49;47;;
Gimle skule;Fyresdal;46;46;45;;
Sauland skule;Hjartdal;48;45;45;;
Kragerø skole;Kragerø;49;47;46;;
Sannidal ungdomsskole;Kragerø;47;46;44;;
Kviteseid skule;Kviteseid;54;54;55;;
Bø ungdomsskule;Midt-Telemark;50;*;*;;
Gvarv skole;Midt-Telemark;*;*;*;;
Sauar friskole;Midt-Telemark;*;*;*;;
Tveit skule / Nissedal ungdomsskule;Nissedal;50;49;49;;
Holla 10-Årige skole;Nome;51;48;43;;
Lunde 10-Årige skole;Nome;49;45;46;;
Gransherad skole;Notodden;*;40;*;;
Heddal ungdomsskole;Notodden;*;46;*;;
Notodden ungdomsskole;Notodden;48;45;44;;
Heistadskolene avd Ungdom;Porsgrunn;50;50;48;;
Kjølnes ungdomsskole;Porsgrunn;51;50;49;;
Sandøya montessoriskole;Porsgrunn;*;*;*;;
Stiftelsen International School Telemark;Porsgrunn;*;*;*;;
Telemark Toppidrett ungdomsskole Porsgrunn AS;Porsgrunn;53;54;55;;
Tveten ungdomsskole;Porsgrunn;49;46;46;;
Vestsiden skole;Porsgrunn;52;50;48;;
Seljord barne- og ungdomsskule skole 1-10;Seljord;46;46;45;;
Siljan ungdomsskole;Siljan;46;46;48;;
Enggrav skole og barnehage Avd skole;Skien;;;;;
Gimsøy skole;Skien;50;48;47;;
Gjerpen ungdomsskole;Skien;50;49;46;;
Gulset ungdomsskole;Skien;53;51;50;;
Kongerød ungdomsskole;Skien;48;45;46;;
Menstad ungdomsskole;Skien;52;51;50;;
Mæla ungdomsskole;Skien;50;48;46;;
Oasen skole Grenland AS;Skien;48;49;45;;
Skauen Kristelige skole;Skien;50;53;51;;
Skien kommune Spesialpedagogisk Enhet;Skien;;;;;
Telemark Toppidrett ungdomsskole Skien AS;Skien;50;50;50;;
Atrå barne- og ungdomsskole;Tinn;45;47;46;;
Rjukan ungdomsskole;Tinn;*;*;*;;
Tinn montessoriskole SA;Tinn;*;*;*;;
Høydalsmo skule;Tokke;*;*;*;;
Tokke skule;Tokke;*;*;*;;
Edland skule avd skule;Vinje;*;*;43;;
Rauland skule avd skule;Vinje;50;47;50;;
Åmot skule avd skule;Vinje;*;*;46;;
Laksvatn oppvekstsenter avd skole;Balsfjord;*;*;*;;
Malangen skole;Balsfjord;*;*;*;;
Nordkjosbotn skole;Balsfjord;53;50;47;;
Storsteinnes skole;Balsfjord;47;44;46;;
Bardu ungdomsskole;Bardu;49;48;46;;
Grov skole;Dielddanuorri - Tjeldsund;52;50;51;;
Ramsund skole;Dielddanuorri - Tjeldsund;50;48;49;;
Skånland skole;Dielddanuorri - Tjeldsund;48;47;47;;
Elvetun skole;Dyrøy;*;*;*;;
Indre Kåfjord barne- og ungdomsskole;Gáivuotna - Kåfjord - Kaivuono;*;*;*;;
Manndalen skole;Gáivuotna - Kåfjord - Kaivuono;*;*;*;;
Olderdalen skole;Gáivuotna - Kåfjord - Kaivuono;*;*;*;;
Gratangsbotn skole;Gratangen - Rivtták;*;*;*;;
Montessoriskolen Morgan AS;Gratangen - Rivtták;*;*;*;;
Hagebyen skole;Harstad - Hárstták;50;47;46;;
Kila skole;Harstad - Hárstták;49;47;47;;
Seljestad ungdomsskole;Harstad - Hárstták;51;49;47;;
Stangnes skole;Harstad - Hárstták;*;*;*;;
Øyriket oppvekstsenter avd skole;Harstad - Hárstták;*;*;*;;
Andørja montessoriskole;Ibestad;*;*;*;;
Ibestad skole;Ibestad;*;*;*;;
Hansnes barne- og ungdomsskole;Karlsøy;*;*;*;;
Vannvåg oppvekstsenter avd skole;Karlsøy;*;*;*;;
Borkenes skole;Kvæfjord;54;48;48;;
Kvænangen barne- og ungdomsskole;Kvænangen;*;*;*;;
Lavangen skole;Loabák - Lavangen;45;*;46;;
Eidebakken skole;Lyngen;*;*;*;;
Lenangen skole;Lyngen;*;*;*;;
Bardufoss ungdomsskole;Målselv;48;47;47;;
Bjørkeng oppvekstsenter avd skole;Målselv;*;*;*;;
Sameskolen i Troms;Målselv;*;*;*;;
Øvergård montessoriskole;Målselv;*;*;*;;
Reisa montessoriskole;Nordreisa - Ráisa - Raisi;*;*;*;;
Storslett skole;Nordreisa - Ráisa - Raisi;51;47;50;;
Straumfjordnes skole;Nordreisa - Ráisa - Raisi;*;*;*;;
Salangen kommune Salangen skole;Salangen;45;47;42;;
Berg montessoriskole;Senja;*;*;*;;
Botnhamn skole grunnskole 1.-10.;Senja;*;*;*;;
Finnsnes ungdomsskole;Senja;51;50;49;;
Gibostad barne- og ungdomsskole;Senja;*;;;;
Gryllefjord skole;Senja;*;*;*;;
Husøy skole;Senja;*;*;*;;
Kårvik skole;Senja;*;*;*;;
Medby skole;Senja;*;*;*;;
Nordborg ungdomsskole;Senja;48;49;47;;
Rossfjord barne- og ungdomsskole;Senja;*;*;*;;
Senja montessoriskole;Senja;*;*;*;;
Senjahopen skole;Senja;*;*;*;;
Stonglandet skole;Senja;*;*;*;;
Vikstranda skole;Senja;*;*;*;;
Skjervøy ungdomsskole;Skjervøy;47;45;45;;
Hatteng skole;Storfjord - Omasvuotna - Omasvuono;47;44;40;;
Longyearbyen skole grunnskole;Svalbard;54;49;48;;
Sørreisa ungdomsskole;Sørreisa;47;48;48;;
Ekrehagen skole Adventistsamfunnets Grunnskoler;Tromsø;*;*;*;;
Grønnåsen skole;Tromsø;52;50;49;;
Hillesøyskolen Brensholmen skole;Tromsø;*;*;*;;
Kroken skole;Tromsø;51;48;49;;
Kvaløysletta skole;Tromsø;48;47;49;;
Lakselvbukt skole;Tromsø;*;*;*;;
Langnes skole;Tromsø;51;50;51;;
Norges Toppidrettsgymnas ungdomsskole Tromsø AS;Tromsø;55;55;56;;
Ramfjord skole;Tromsø;51;50;49;;
Sommerlyst skole;Tromsø;52;49;49;;
Steinerskolen i Tromsø Sti;Tromsø;*;*;*;;
Stiftelsen Tromsø International School;Tromsø;57;49;52;;
Storelva skole;Tromsø;50;50;47;;
Straumsbukta skole;Tromsø;*;*;*;;
Tromstun skole;Tromsø;50;49;48;;
Trondjord skole;Tromsø;*;*;*;;
Lauvsnes skole;Flatanger;45;44;43;;
Frosta skole;Frosta;52;49;51;;
Frøya ungdomsskole;Frøya;*;*;*;;
Mausund oppvekstsenter avd skole;Frøya;*;*;*;;
Grong barne- og ungdomsskole;Grong;48;48;47;;
Halsa barne- og ungdomsskole;Heim;44;44;50;;
Sodin skole;Heim;51;49;48;;
Fillan skole;Hitra;51;47;45;;
Holtålen kommune Hov skole;Holtålen;50;49;48;;
Høylandet barne- og ungdomsskole;Høylandet;50;49;48;;
Inderøy ungdomsskole;Inderøy;45;45;44;;
Mælan skole;Indre Fosen;*;*;*;;
Stadsbygd skole;Indre Fosen;*;*;*;;
Testmann Minne skole;Indre Fosen;49;46;46;;
Vanvikan skole;Indre Fosen;49;45;47;;
Åsly skole;Indre Fosen;48;48;50;;
Leka barne- og ungdomsskole;Leka;*;*;*;;
Levanger ungdomsskole;Levanger - Levangke;50;49;48;;
Skogn barne- og ungdomsskole;Levanger - Levangke;47;48;45;;
Vårtun Kristne oppvekstsenter SA;Levanger - Levangke;47;*;*;;
Ytterøy barne- og ungdomsskole;Levanger - Levangke;*;*;*;;
Åsen barne- og ungdomsskole;Levanger - Levangke;*;*;*;;
Lierne kommune - Stortangen skole;Lierne;*;*;*;;
Lierne kommune - Sørli skole;Lierne;*;*;*;;
Hommelvik ungdomsskole;Malvik;50;48;47;;
Vikhammer ungdomsskole;Malvik;50;48;47;;
Eid skole;Melhus;46;44;45;;
Gimse ungdomsskole;Melhus;47;47;45;;
Lundamo ungdomsskole;Melhus;46;45;46;;
Øya videregående skole;Melhus;49;47;48;;
Meråker skole;Meråker;48;45;45;;
Støren ungdomsskole;Midtre Gauldal;47;47;46;;
Bangsund skole;Namsos - Nåavmesjenjaelmie;47;42;43;;
Bjørkly skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Høknes ungdomsskole;Namsos - Nåavmesjenjaelmie;50;49;45;;
Jøa barne- og ungdomsskole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Namdalseid skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Namsos ungdomsskole;Namsos - Nåavmesjenjaelmie;48;48;46;;
Otterøy oppvekstsenter avd skole;Namsos - Nåavmesjenjaelmie;48;48;42;;
Statland skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Namsskogan skole;Namsskogan;48;45;47;;
Austafjord skole;Nærøysund;*;44;36;;
Kolvereid skole;Nærøysund;48;*;*;;
Rørvik skole;Nærøysund;*;*;*;;
Val Skoler AS avd Vgs;Nærøysund;*;*;*;;
Oppdal ungdomsskole;Oppdal;*;*;*;;
Vollan skole;Oppdal;*;*;*;;
Grøtte skole;Orkland;46;47;42;;
Lensvik skole;Orkland;*;*;*;;
Løkken Verk montessoriskole SA;Orkland;*;*;*;;
Meldal barne- og ungdomsskole;Orkland;52;51;51;;
Orkanger ungdomsskole;Orkland;46;44;46;;
Aa skole;Orkland;*;*;*;;
Årlivoll skole;Orkland;47;43;45;;
Strand barne- og ungdomsskole;Osen;*;*;*;;
Overhalla barne- og ungdomsskole;Overhalla;*;*;*;;
Overhalla montessoriskole SA;Overhalla;*;*;*;;
Rennebu barne- og ungdomsskole;Rennebu;*;*;*;;
Voll skole AS;Rennebu;*;*;*;;
Rindal skole;Rindal;48;45;43;;
Røros skole;Røros - Rosse;49;48;46;;
Røyrvik oppvekstsenter Avdeling skole;Raarvihke - Røyrvik;*;*;*;;
Selbu ungdomsskole;Selbu;49;46;48;;
Skaun ungdomsskole;Skaun;47;45;45;;
Snåsa montessoriskole SA;Snåase - Snåsa;*;*;*;;
Snåsa skole;Snåase - Snåsa;*;*;*;;
Egge ungdomsskole;Steinkjer;*;*;*;;
Malm skole;Steinkjer;*;*;*;;
Steinkjer montessoriskole;Steinkjer;*;*;*;;
Steinkjer ungdomsskole;Steinkjer;48;46;44;;
Fagerhaug International School AS;Stjørdal;*;*;*;;
Fagerhaug Kristne skole SA;Stjørdal;*;*;*;;
Halsen ungdomsskole;Stjørdal;47;46;46;;
Hegra ungdomsskole;Stjørdal;44;46;42;;
Stokkan ungdomsskole;Stjørdal;49;48;47;;
Adventkirken skole Nidelven;Trondheim - Tråante;*;*;*;;
Birralee International School Trondheim AS avd skole;Trondheim - Tråante;58;50;56;;
Blussuvoll skole;Trondheim - Tråante;51;50;49;;
Charlottenlund ungdomsskole;Trondheim - Tråante;52;51;49;;
Dalgård skole og ressurssenter;Trondheim - Tråante;;;;;
Flatåsen skole;Trondheim - Tråante;52;49;50;;
Heimdal Friskole, Kristen grunnskole Heimdal;Trondheim - Tråante;*;*;*;;
Hoeggen skole;Trondheim - Tråante;51;47;48;;
Huseby barneskole - Ac Møller tegnspråksenter;Trondheim - Tråante;;;;;
Huseby ungdomsskole;Trondheim - Tråante;49;47;44;;
Klæbu ungdomsskole;Trondheim - Tråante;47;45;44;;
Lade skole;Trondheim - Tråante;53;51;51;;
Markaplassen skole;Trondheim - Tråante;52;48;49;;
Nidaros idrettsungdomsskole Sti;Trondheim - Tråante;50;49;48;;
Rosenborg skole;Trondheim - Tråante;53;51;51;;
Rosten skole;Trondheim - Tråante;49;48;47;;
Selsbakk skole;Trondheim - Tråante;50;50;49;;
Sjetne skole;Trondheim - Tråante;52;48;46;;
Spongdal skole;Trondheim - Tråante;49;46;49;;
Steinerskolen i Trondheim grunnskole;Trondheim - Tråante;49;51;46;;
Stiftelsen steinerskolen Rotvoll;Trondheim - Tråante;49;51;44;;
Stiftelsen Trondheim International School;Trondheim - Tråante;60;51;51;;
Stiftelsen Trondheim Kristne Grunnskole, tomasskolen;Trondheim - Tråante;53;*;55;;
Sunnland skole;Trondheim - Tråante;51;48;48;;
Sverresborg skole;Trondheim - Tråante;53;53;50;;
Tonstad skole;Trondheim - Tråante;49;48;46;;
Trondheim idrettsungdomsskole AS;Trondheim - Tråante;50;52;49;;
Ugla skole;Trondheim - Tråante;52;52;50;;
Åsheim ungdomsskole;Trondheim - Tråante;49;48;46;;
Tydal barne- og ungdomsskole;Tydal;*;*;*;;
Verdalsøra ungdomsskole;Verdal;48;48;45;;
Vuku barne- og ungdomsskole;Verdal;45;46;45;;
Botngård ungdomsskole;Ørland;50;49;46;;
Ørland ungdomsskole;Ørland;49;48;46;;
Brandsfjord barne- og ungdomsskole;Åfjord;43;44;44;;
Åset skole;Åfjord;55;50;46;;
Borgheim ungdomsskole;Færder;51;49;46;;
Steinerskolen i Vestfold;Færder;50;48;43;;
Teigar ungdomsskole;Færder;51;50;47;;
Tjøme ungdomsskole;Færder;51;48;46;;
Gjøklep ungdomsskole;Holmestrand;50;48;45;;
Hof skole;Holmestrand;51;50;49;;
Klokkerjordet skole;Holmestrand;47;47;48;;
Borre ungdomsskole;Horten;50;47;47;;
Holtan ungdomsskole;Horten;50;48;45;;
Orerønningen ungdomsskole;Horten;51;49;47;;
Brunla ungdomsskole;Larvik;51;49;47;;
Frøy skole;Larvik;;;;;
Hedrum ungdomsskole;Larvik;51;47;46;;
Kongshaugen Kristne grunnskole;Larvik;*;*;*;;
Kvelde skole;Larvik;48;47;45;;
Lardal skole;Larvik;*;*;*;;
Mellomhagen ungdomsskole;Larvik;51;49;47;;
Mesterfjellet skole;Larvik;49;44;44;;
Ra ungdomsskole;Larvik;51;48;48;;
Tjodalyng skole;Larvik;54;50;48;;
Andebu ungdomsskole;Sandefjord;49;49;47;;
Breidablikk ungdomsskole;Sandefjord;54;51;51;;
Bugården ungdomsskole;Sandefjord;51;49;48;;
Moe skole;Sandefjord;52;52;54;;
Mokollen skole;Sandefjord;51;47;*;;
Ranvik ungdomsskole;Sandefjord;50;48;48;;
Signo Grunn- og videregående skole AS;Sandefjord;;;;;
Skagerak International School Sti;Sandefjord;56;50;*;;
Stokke ungdomsskole;Sandefjord;51;50;47;;
Varden ungdomsskole;Sandefjord;53;51;51;;
Wang Ung Sandefjord AS;Sandefjord;54;55;53;;
Byskogen Kombinerte skole;Tønsberg;51;46;46;;
Elihu Kristne grunnskole;Tønsberg;*;52;49;;
Granly skole;Tønsberg;*;51;52;;
Kongseik ungdomsskole;Tønsberg;50;49;46;;
Presterød ungdomsskole;Tønsberg;48;48;49;;
Revetal ungdomsskole;Tønsberg;47;46;46;;
Ringshaug ungdomsskole;Tønsberg;52;50;50;;
Skagerak International School, Tønsberg AS;Tønsberg;58;*;*;;
Tønsberg Montessori skole Sti;Tønsberg;*;*;*;;
Vear skole;Tønsberg;49;44;44;;
Wang Tønsberg AS;Tønsberg;52;51;53;;
Danielsen ungdomsskule Frekhaug AS;Alver;50;52;51;;
Knarvik ungdomsskule;Alver;49;44;44;;
Lindås ungdomsskule;Alver;49;47;48;;
Meland ungdomsskule;Alver;48;47;49;;
Nordhordland Kristne grunnskole;Alver;51;47;52;;
Ostereidet ungdomsskule;Alver;53;49;49;;
Radøy ungdomsskule;Alver;48;45;44;;
Rossland skule;Alver;48;45;45;;
Askvoll skule;Askvoll;48;44;*;;
Bulandet skule;Askvoll;55;48;*;;
Gjelsvik skule;Askvoll;50;49;51;;
Erdal ungdomsskole;Askøy;48;47;47;;
Fauskanger barne- og ungdomsskule;Askøy;47;45;44;;
Kleppestø ungdomsskole;Askøy;50;49;48;;
Ravnanger ungdomsskole;Askøy;47;46;46;;
Aurland barne- og ungdomsskule;Aurland;50;47;49;;
Austevoll ungdomsskule;Austevoll;46;43;47;;
Årås skule;Austrheim;50;47;49;;
Bergen kompetansesenter for Læringsmiljø;Bergen;;;;;
Bergen Kristne grunnskole;Bergen;50;44;48;;
Bjørgvin montessoriskole;Bergen;*;52;*;;
Blokkhaugen skole;Bergen;51;49;48;;
Breimyra skole;Bergen;50;48;43;;
Foreningen Danielsen ungdomsskole Bergen;Bergen;53;52;53;;
Garnes ungdomsskule;Bergen;50;44;45;;
Gimle Oppveksttun skole;Bergen;53;50;51;;
Holen skole;Bergen;49;48;47;;
Hop Oppveksttun skole;Bergen;53;50;53;;
International School Of Bergen avd skole;Bergen;62;55;54;;
Kirkevoll skole;Bergen;52;49;51;;
Kjøkkelvik skole;Bergen;49;46;45;;
Kyrkjekrinsen skole;Bergen;50;47;44;;
Lynghaug skole;Bergen;52;50;48;;
Mjølkeråen skole;Bergen;51;50;48;;
Møllebakken skole;Bergen;*;*;*;;
Nattland skole;Bergen;54;53;51;;
Norges Toppidrettsgymnas ungdomsskole Bergen AS;Bergen;52;52;53;;
Ny Krohnborg skole;Bergen;49;45;44;;
Olsvik skole;Bergen;50;49;47;;
Ortun skole;Bergen;52;50;49;;
Rothaugen skole;Bergen;53;53;51;;
Rudolf steinerskolen i Bergen skolen;Bergen;49;50;47;;
Rå skole;Bergen;52;51;49;;
Rådalslien skole;Bergen;52;51;51;;
Sandgotna skole;Bergen;50;47;48;;
Skranevatnet skole;Bergen;51;51;51;;
Slåtthaug skole;Bergen;52;49;48;;
St Paul skole;Bergen;56;50;52;;
Steinerskolen på Skjold Helseped Avdeling;Bergen;;*;*;;
Stiftelsen Davinci montessoriskole;Bergen;48;49;49;;
Stiftelsen montessoriskolen i Bergen;Bergen;54;50;47;;
Stiftelsen steinerskolen på Skjold;Bergen;42;39;38;;
Storetveit skole;Bergen;54;51;50;;
Ytrebygda skole;Bergen;49;46;45;;
Åstveit skole;Bergen;52;48;51;;
Fusa ungdomsskule;Bjørnafjorden;50;45;47;;
Nore Neset ungdomsskule;Bjørnafjorden;49;46;47;;
Os ungdomsskule;Bjørnafjorden;49;48;48;;
Davik Oppvekst avd skule;Bremanger;56;55;56;;
Hauge Oppvekst avd skule;Bremanger;*;*;*;;
Svelgen Oppvekst avd skule;Bremanger;*;*;*;;
Bremnes ungdomsskule;Bømlo;50;47;47;;
Hillestveit skule;Bømlo;52;48;46;;
Moster skule;Bømlo;51;51;52;;
Lægreid skule;Eidfjord;*;*;*;;
Enge skule;Etne;50;48;49;;
Skånevik skule;Etne;43;45;48;;
Fedje skule;Fedje;*;*;*;;
Rimbareid barne- og ungdomsskule;Fitjar;49;49;49;;
Dingemoen skule;Fjaler;*;*;*;;
Våge skule;Fjaler;*;*;*;;
Gloppen ungdomsskule;Gloppen;*;*;*;;
Hyen skule;Gloppen;*;*;*;;
Brekke skule;Gulen;*;*;*;;
Byrknes skule;Gulen;;*;*;;
Dalsøyra skule;Gulen;*;*;*;;
Eivindvik skule;Gulen;*;*;*;;
Hyllestad skule;Hyllestad;*;*;*;;
Bjordal skule;Høyanger;*;*;*;;
Høyanger skule;Høyanger;55;52;50;;
Lavik skule;Høyanger;*;*;*;;
