EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Strusshamn skole;Askøy;51;49;49;60.4059786;5.1917301
Træet skule;Askøy;47;50;44;60.5091049;5.0790735
Tveit skole;Askøy;51;48;48;60.452873;5.133617
Aurland barne- og ungdomsskule;Aurland;49;52;44;60.9036125;7.1972214
Kolbeinsvik montessoriskule;Austevoll;*;*;*;60.043201;5.199342
Selbjørn skule;Austevoll;*;*;*;60.00518;5.19822
Storebø skule;Austevoll;*;45;*;60.095141;5.2238737
Kaland skule;Austrheim;49;42;43;60.8011;4.999752
Årås skule;Austrheim;47;44;44;60.7797216;4.9366158
Alvøen skole;Bergen;51;50;54;60.3645312;5.187516
Apeltun skole;Bergen;52;52;56;60.2970617;5.3417133
Aurdalslia skole;Bergen;50;49;52;60.3077371;5.2817336
Bergen Kristne grunnskole;Bergen;51;49;47;60.338955;5.320512
Bjørgvin montessoriskole;Bergen;53;48;;60.34995;5.35078
Bjørndalsskogen skole;Bergen;52;46;49;60.3481221;5.2431481
Bønes skole;Bergen;48;51;54;60.332453;5.308696
Christi Krybbe Skoler;Bergen;53;48;54;0;0
Damsgård skole;Bergen;51;47;49;60.382029;5.302015
Eidsvåg skole;Bergen;54;54;54;60.436853;5.306215
Fjellsdalen skole;Bergen;50;51;55;60.3350587;5.2944897
Flaktveit skole;Bergen;48;43;42;60.4639794;5.3591602
Fridalen skole;Bergen;51;50;52;60.3637679;5.3589845
Garnes skule;Bergen;50;47;49;60.44197;5.4636201
Haukedalen skole;Bergen;51;52;48;60.4651139;5.3012684
Haukeland skole;Bergen;50;52;53;60.3800578;5.3611859
Haukås skole;Bergen;52;52;52;60.4906797;5.3846293
Hellen skole;Bergen;57;51;51;60.4256145;5.2979683
Hjellestad skole;Bergen;56;54;59;60.2575806;5.2538213
Holen skole;Bergen;47;46;47;60.3897144;5.2833266
Hordvik skole;Bergen;45;45;45;60.5199197;5.3100645
International School Of Bergen avd skole;Bergen;63;51;56;0;0
Kaland skole;Bergen;50;46;52;60.27956;5.406729
Kalvatræet skole;Bergen;53;49;50;60.445735;5.320663
Kirkevoll skole;Bergen;51;50;49;60.2650217;5.3473818
Kjøkkelvik skole;Bergen;48;45;46;60.3738648;5.2309805
Kringlebotn skole;Bergen;49;52;49;60.32841;5.3718516
Krohnengen skole;Bergen;50;50;52;60.4006155;5.3283371
Krokeide skole;Bergen;*;*;*;60.2327461;5.2956851
Kronstad Oppveksttun skole;Bergen;45;48;46;0;0
Kyrkjekrinsen skole;Bergen;52;44;47;60.4760506;5.3429962
Landås skole;Bergen;47;52;50;60.3623338;5.3702454
Li skole;Bergen;50;45;45;60.4645669;5.3512125
Liland skole;Bergen;49;46;48;60.2858581;5.2462082
Loddefjord skole;Bergen;51;45;43;60.363746;5.231251
Lone skule;Bergen;49;45;47;60.3763056;5.45561
Lyshovden Oppveksttun avd skole;Bergen;49;49;52;0;0
Løvås Oppveksttun - skole;Bergen;52;47;47;60.353598;5.291919
Mathopen skole;Bergen;49;47;47;60.334528;5.2108892
Midtun skole;Bergen;55;54;55;60.3144987;5.3578223
Minde skole;Bergen;52;48;49;60.3544355;5.3363718
Mjølkeråen skole;Bergen;47;47;49;60.4855031;5.2639743
Møhlenpris Oppveksttun avd skole;Bergen;53;53;55;0;0
Møllebakken skole;Bergen;*;*;*;60.3782656;5.3387771
Nattland skole;Bergen;49;53;53;60.337658;5.373347
Nordnes skole;Bergen;53;50;56;60.3973682;5.3078664
Ny Krohnborg skole;Bergen;49;46;44;60.375081;5.3339891
Nygårdslien skole;Bergen;45;45;48;60.3826545;5.2737298
Olsvik skole;Bergen;51;48;49;60.381833;5.214957
Paradis skole;Bergen;53;54;59;60.3385215;5.3425887
Rolland skole;Bergen;47;44;49;60.4633965;5.3328132
Rudolf steinerskolen i Bergen skolen;Bergen;45;48;42;0;0
Salhus skule;Bergen;*;*;*;60.504263;5.264062
Seljedalen skole;Bergen;48;48;47;60.360717;5.285271
Skeie skole;Bergen;52;52;53;60.286274;5.3151172
Skjold skole;Bergen;49;51;50;60.304901;5.3320315
Skranevatnet skole;Bergen;52;51;50;60.3006897;5.2848965
Slettebakken skole;Bergen;52;48;50;60.3556354;5.3573668
Smørås skole;Bergen;53;50;50;60.3018477;5.3508612
St Paul skole;Bergen;48;45;45;60.3887239;5.3235193
Stiftelsen Davinci montessoriskole;Bergen;*;*;*;0;0
Stiftelsen montessoriskolen i Bergen;Bergen;47;49;46;0;0
Stiftelsen steinerskolen på Skjold;Bergen;39;46;40;0;0
Sædalen skole;Bergen;49;52;51;60.349924;5.3927159
Sælen Oppveksttun avd skole;Bergen;52;50;47;0;0
Søreide skole;Bergen;49;51;52;60.3179533;5.2705804
Søråshøgda skole;Bergen;53;54;57;60.302549;5.3181206
Tertnes skole;Bergen;48;49;49;60.456794;5.285436
Ulsetskogen skole;Bergen;50;48;54;60.4608836;5.3149789
Ulsmåg skole;Bergen;49;49;48;60.3140022;5.3754942
Vadmyra skole;Bergen;54;48;55;60.3602362;5.2274927
Varden skole;Bergen;51;49;50;60.34038;5.27217
Ytre Arna skule;Bergen;55;54;57;60.461949;5.432017
Ådnamarka skule;Bergen;47;46;45;60.411297;5.475851
Baldersheim barneskule;Bjørnafjorden;*;*;*;60.145016;5.744062
Borgafjellet barneskule;Bjørnafjorden;49;47;46;60.2002837;5.4876303
Eikelandsosen barneskule;Bjørnafjorden;51;44;49;60.2471968;5.7402748
Fusa barneskule;Bjørnafjorden;*;*;*;60.1994504;5.6192743
Kuventræ barneskule;Bjørnafjorden;52;47;51;60.195707;5.4497968
Lunde barneskule;Bjørnafjorden;50;45;48;60.1618353;5.4406922
Lysekloster barneskule;Bjørnafjorden;54;47;49;60.2114775;5.3889218
Nore Neset barneskule;Bjørnafjorden;49;48;49;60.1782639;5.4120137
Os barneskule;Bjørnafjorden;53;47;55;60.1886257;5.4682052
Strandvik Vekst AS;Bjørnafjorden;*;*;*;0;0
Strøno barneskule;Bjørnafjorden;*;*;*;60.1737013;5.3483671
Søfteland barneskule;Bjørnafjorden;49;45;48;60.2368442;5.451555
Søre Øyane barneskule;Bjørnafjorden;56;51;55;60.147109;5.3748524
Vinnes friskule;Bjørnafjorden;*;*;*;60.1530802;5.5862535
Ådlandsfjorden barneskule;Bjørnafjorden;*;*;*;60.282435;5.656443
Davik Oppvekst avd skule;Bremanger;*;*;*;0;0
Hauge Oppvekst avd skule;Bremanger;*;*;*;0;0
Kalvåg Oppvekst Frøyen skule;Bremanger;*;*;*;0;0
Svelgen Oppvekst avd skule;Bremanger;*;*;*;0;0
Ålfoten oppvekstsenter avd skule;Bremanger;*;*;*;0;0
Gilje skule;Bømlo;46;44;48;59.771603;5.192172
Hillestveit skule;Bømlo;*;*;*;59.6006264;5.2097133
Meling skule;Bømlo;48;45;49;59.791666;5.141062
Moster skule;Bømlo;49;46;47;59.711201;5.347442
Rubbestadneset skule;Bømlo;48;49;51;59.814243;5.258269
Svortland skule;Bømlo;46;43;47;59.791656;5.18961
Våge skule;Bømlo;*;*;*;61.28278;5.03584
Lægreid skule;Eidfjord;48;48;54;60.463623;7.072878
Enge skule;Etne;*;*;*;59.66689;5.941024
Skånevik skule;Etne;*;*;*;59.731606;5.932692
Fedje skule;Fedje;*;*;*;60.7779467;4.7210729
Rimbareid barne- og ungdomsskule;Fitjar;*;*;*;59.9147336;5.3198938
Selevik skule;Fitjar;*;*;*;59.82246;5.324054
Dingemoen skule;Fjaler;49;45;45;61.3538784;5.3995634
Flekke skule;Fjaler;*;*;*;61.3192004;5.3579724
Våge skule;Fjaler;*;*;*;61.28278;5.03584
Breim skule;Gloppen;*;*;51;61.7323662;6.5015141
Hyen skule;Gloppen;*;*;*;61.7371746;5.9169731
Nordstranda skule;Gloppen;51;51;53;61.789093;6.192082
Sandane skule;Gloppen;49;47;*;61.7721043;6.219903
Brekke skule;Gulen;*;*;*;61.014168;5.45339
Byrknes skule;Gulen;*;*;*;60.901405;4.836937
Dalsøyra skule;Gulen;*;*;*;60.931588;5.146214
Eivindvik skule;Gulen;48;43;49;60.983854;5.089383
Hyllestad skule;Hyllestad;47;42;*;61.1699431;5.2947721
Bjordal skule;Høyanger;*;*;*;61.0676725;5.7998978
Høyanger skule;Høyanger;53;45;49;61.2217299;6.0750512
Kyrkjebø skule;Høyanger;*;*;*;61.164427;5.937743
Lavik skule;Høyanger;*;*;*;61.104911;5.515048
Brandsøy skule;Kinn;43;46;43;61.602035;5.132577
Eikefjord barne- og ungdomsskule;Kinn;50;48;50;61.589865;5.463462
Florø barneskole;Kinn;51;48;51;61.5987234;5.0390786
Krokane skule;Kinn;52;47;47;61.59745;5.064747
Raudeberg skule;Kinn;52;49;50;61.985904;5.134484
Skavøypoll skule;Kinn;54;53;57;61.918211;5.154666
Skram skule;Kinn;48;46;51;61.9185742;5.1732436
Torvmyrane skule;Kinn;45;44;44;61.599652;5.077835
Foreninga Norheimsund friskule;Kvam;*;*;*;60.3466143;6.1857316
Norheimsund skule;Kvam;51;52;50;60.3706869;6.1425758
Strandebarm skule;Kvam;50;51;46;60.2559095;6.0141959
Øystese skule;Kvam;50;48;49;60.388214;6.1999013
Ålvik skule;Kvam;*;*;*;60.4332697;6.4363953
Bringedalsbygda skule;Kvinnherad;*;*;*;59.922505;5.795911
Halsnøy skule;Kvinnherad;50;48;52;59.7969319;5.6786159
Hatlestrand barne- og ungdomsskule;Kvinnherad;*;*;*;60.058287;5.918047
Malmanger skule;Kvinnherad;48;54;49;59.9834606;6.0122537
Omvikdalen skule;Kvinnherad;50;48;47;59.9413996;5.9866264
Sunde skule;Kvinnherad;41;49;48;61.4287287;5.9333679
Undarheim skule;Kvinnherad;57;49;54;59.8536582;5.7468896
Uskedalen skule;Kvinnherad;*;*;*;59.9338239;5.8613172
Valen skule;Kvinnherad;52;49;54;59.828972;5.7868151
Ølve montessoriskule SA;Kvinnherad;*;*;*;0;0
Gaupne skule;Luster;51;51;55;61.4032598;7.2910534
Hafslo barne- og ungdomsskule;Luster;46;45;48;61.3137678;7.2018761
Indre Hafslo oppvekstsenter skule;Luster;*;*;*;0;0
Jostedal oppvekstsenter skule;Luster;*;*;*;61.603777;7.291709
Luster oppvekstsenter skule;Luster;*;*;*;0;0
Skjolden oppvekstsenter skule;Luster;*;*;*;0;0
Solvorn oppvekstsenter skule;Luster;*;*;*;0;0
Veitastrond oppvekstsenter skule;Luster;*;*;*;0;0
Borgund skule;Lærdal;*;;*;61.0814645;7.8532066
Lærdalsøyri skule;Lærdal;*;43;*;61.1015215;7.4939525
Matre skule;Masfjorden;*;*;*;60.873552;5.584373
Nordbygda skule;Masfjorden;46;*;49;60.830695;5.28392
Sandnes skule;Masfjorden;*;;*;60.792171;5.296686
Mo skule;Modalen;*;*;*;60.8174504;5.8095532
Fotlandsvåg skule;Osterøy;*;*;*;60.588326;5.5244
Haus skule;Osterøy;*;*;*;60.455354;5.489353
Hjellvik montessoriskule;Osterøy;*;*;*;60.551212;5.408236
Hosanger montessoriskule Sti;Osterøy;*;*;*;0;0
Lonevåg skule;Osterøy;*;*;*;60.5214924;5.5100352
Valestrand skule;Osterøy;49;47;47;60.5058989;5.4366498
Samnanger barneskule;Samnanger;52;49;53;60.395182;5.767057
Fjærland oppvekstsenter avd skule;Sogndal;*;*;*;0;0
Kaupanger skule;Sogndal;52;49;50;61.188162;7.224538
Leikanger barneskule;Sogndal;50;49;50;61.1921915;6.8540395
Norane skule;Sogndal;*;*;*;61.180946;7.015672
Sagatun skule avd skule;Sogndal;49;51;51;0;0
Trudvang skule;Sogndal;48;51;52;61.2325362;7.0996655
Solund skule;Solund;*;*;*;0;0
Bryggja skule AS;Stad;*;*;*;0;0
Flatraket skule;Stad;*;*;*;61.9748517;5.2245734
Haugen skule;Stad;49;52;47;61.9247606;5.883831
Hjelle skule;Stad;*;*;*;61.918745;6.079254
Kjølsdalen montessoriskule SA;Stad;*;*;*;0;0
Nordfjordeid skule;Stad;52;54;56;61.911568;5.9935528
Selje skule;Stad;*;*;*;62.042713;5.350402
Stadlandet skule;Stad;44;43;42;62.111885;5.332945
Stårheim skule;Stad;*;*;*;61.9192375;5.7628774
Hystad skule;Stord;50;48;54;59.7974322;5.5132854
Langeland skule;Stord;50;46;48;59.768022;5.47407
Leirvik skule;Stord;52;49;50;59.7784094;5.4940417
Rommetveit skule;Stord;49;51;49;59.8164556;5.5230189
Sagvåg skule;Stord;*;*;*;59.7808635;5.3799135
Stord Kristne skule AS;Stord;*;*;*;0;0
Tjødnalio skule;Stord;50;47;48;59.770477;5.412
Loen skule;Stryn;56;*;*;61.8677952;6.8463498
Nordsida skule;Stryn;*;*;*;61.854046;6.524772
Olden skule;Stryn;49;45;53;61.8338423;6.8084517
Oppstryn skule;Stryn;*;*;*;61.9158155;7.1103851
Tonning skule;Stryn;51;49;50;61.9053045;6.7176431
Vikane skule;Stryn;*;*;*;61.850811;6.617213
Bygstad skule;Sunnfjord;54;55;60;61.37994;5.671383
Flatene skule;Sunnfjord;53;50;52;61.4487503;5.8375177
Førde barneskule;Sunnfjord;53;50;49;61.454744;5.8627033
Holsen skule og barnehage avd skule;Sunnfjord;*;*;*;0;0
Naustdal skule;Sunnfjord;50;49;51;61.512436;5.7151693
Sande skule;Sunnfjord;43;45;46;61.325499;5.798629
Skei skule;Sunnfjord;52;53;57;61.578304;6.48906
Slåtten skule;Sunnfjord;53;50;54;61.463345;5.894072
Sunde skule;Sunnfjord;51;47;50;61.4287287;5.9333679
Vassenden skule;Sunnfjord;43;44;43;61.4904407;6.1190922
Viksdalen skule;Sunnfjord;*;*;*;61.353341;6.117325
Auklandshamn skule;Sveio;*;*;*;59.63804;5.386294
Førde skule;Sveio;*;*;*;59.609879;5.472384
Sveio skule;Sveio;47;44;46;59.543927;5.3583
Valestrand oppvekstsenter avd skule;Sveio;*;*;*;0;0
Vikse skule;Sveio;51;46;50;59.499258;5.300948
Onarheim skule;Tysnes;*;*;*;59.949114;5.629531
Tysnes skule;Tysnes;*;*;*;60.040914;5.537552
Hauso barne- og ungdomsskule;Ullensvang;*;*;*;60.374927;6.641993
Jondal skule;Ullensvang;*;*;44;60.2788164;6.2542504
Kinsarvik skule;Ullensvang;*;*;*;60.3735825;6.7196131
Odda barneskole;Ullensvang;51;47;49;60.0685862;6.5426192
Opedal skule;Ullensvang;52;48;51;60.3292768;6.6581552
Røldal skule;Ullensvang;*;*;*;59.832098;6.813295
Skare barneskule;Ullensvang;*;*;*;59.930689;6.5967858
Tyssedal barneskole;Ullensvang;*;*;*;60.117812;6.559375
Vikebygd skule;Ullensvang;*;*;*;60.2595989;6.5729656
Brakanes barne- og ungdomsskule;Ulvik;47;44;46;60.5681252;6.9108709
Dale skule;Vaksdal;45;42;43;60.5913709;5.8192078
Eksingedalen skule;Vaksdal;*;*;*;60.789463;6.114091
Stamnes skule;Vaksdal;*;*;*;60.6648226;5.7723037
Stanghelle skule;Vaksdal;50;49;46;60.553416;5.7467792
Vaksdal skule;Vaksdal;46;48;50;60.475627;5.740248
Feios skule;Vik;*;*;*;61.149316;6.765864
Flatbygdi skule;Vik;47;52;52;61.08131;6.579037
Fresvik Enspire skule AS;Vik;*;*;*;0;0
Bjørgum skule;Voss;46;46;48;60.6164692;6.537184
Bulken skule;Voss;54;50;50;60.628014;6.316238
Evanger skule;Voss;*;*;*;60.647468;6.116103
Gjernes skule;Voss;49;49;56;60.6150851;6.4202989
Granvin barne- og ungdomsskule;Voss;*;*;*;60.52749;6.722395
Gullfjordungen skule;Voss;53;54;53;60.6277044;6.3941663
Palmafossen skule;Voss;51;50;51;60.6364215;6.4696808
Skulestad skule;Voss;45;45;50;60.65867;6.436026
Vangen skule;Voss;55;53;58;60.6281626;6.4236835
Vossestrand barne- og ungdomsskule;Voss;46;44;43;60.781125;6.4860317
Bjorøy skule;Øygarden;51;48;54;60.3169205;5.1718169
Brattholmen skule;Øygarden;51;49;51;60.3513814;5.1568134
Danielsen barne- og ungdomsskule Sotra;Øygarden;49;48;53;60.352706;5.134551
Foldnes skule;Øygarden;51;51;51;60.3671935;5.1174401
Hjelteryggen skule;Øygarden;51;44;*;60.3837297;5.1533484
Knappskog skule;Øygarden;*;*;49;60.3766142;5.0526845
Kolltveit skule;Øygarden;49;46;48;60.3516948;5.095373
Landro skule;Øygarden;48;49;51;60.4178956;4.970759
Rong skule;Øygarden;49;49;47;60.5112044;4.9018164
Skogsvåg skule;Øygarden;51;46;49;60.2603335;5.0923951
Spildepollen skule;Øygarden;49;44;48;60.239266;5.039068
Stranda skule;Øygarden;50;47;47;60.197457;5.101234
Tjeldstø skule;Øygarden;*;*;*;60.592793;4.843034
Toftøy skule;Øygarden;53;46;51;60.4805345;4.9460411
Ulveset skule;Øygarden;50;47;47;60.3278162;5.0366888
Ågotnes skule;Øygarden;52;49;51;60.4069853;4.9954321
Farnes skule;Årdal;51;48;54;61.3095059;7.801275
Tangen skule;Årdal;48;42;54;61.2431605;7.7127405
Aremark skole;Aremark;*;*;*;59.22587;11.6987897
Ambjørnrød skole;Fredrikstad;51;45;46;59.2469351;10.9208601
Begby barne- og ungdomsskole;Fredrikstad;56;56;53;59.2158526;11.0101875
Borge skole;Fredrikstad;51;50;47;59.224678;11.045441
Childrens International School Fredrikstad AS;Fredrikstad;62;49;53;0;0
Cicignon skole;Fredrikstad;49;47;46;59.2074881;10.952143
Gudeberg barne- og ungdomsskole;Fredrikstad;50;47;51;59.2051783;10.9620669
Hauge skole;Fredrikstad;54;48;47;59.2534335;10.9880905
Hurrød skole;Fredrikstad;50;46;46;59.2258557;10.9014422
Kjølberg skole;Fredrikstad;48;42;44;59.22822;11.0009633
Lunde barneskole;Fredrikstad;54;53;55;59.1616573;10.9330632
Manstad skole;Fredrikstad;47;49;47;59.2683318;10.769481
Nylende skole;Fredrikstad;*;*;*;59.303415;10.9749878
Nøkleby skole;Fredrikstad;51;45;41;59.23149;10.968183
Rekustad skole;Fredrikstad;56;52;55;59.2661442;10.9921675
Rød skole Kråkerøy;Fredrikstad;50;49;49;59.1949709;10.9098701
Rød skole Onsøy;Fredrikstad;48;48;49;59.2073649;10.8845998
Rødsmyra skole;Fredrikstad;50;50;49;59.1993756;10.9272542
Råkollen skole avd Råkollen;Fredrikstad;;;;0;0
Sagabakken skole;Fredrikstad;47;43;42;59.2182304;10.9843249
Slevik skole;Fredrikstad;*;*;53;59.200212;10.83359
Steinerskolen i Fredrikstad;Fredrikstad;44;45;40;59.2664481;10.9976719
Torp skole;Fredrikstad;52;47;47;59.2452873;11.0239894
Torsnes skole;Fredrikstad;50;48;*;59.18611;11.049612
Trara skole;Fredrikstad;51;45;47;59.2191714;10.9391109
Trosvik skole;Fredrikstad;51;49;49;59.2250992;10.9261056
Årum skole;Fredrikstad;51;48;49;59.261623;11.091202
Berg skole;Halden;55;51;50;59.1246674;11.2981091
Gimle skole;Halden;48;47;47;59.1379043;11.4093539
Halden montessoriskole AS;Halden;*;*;*;0;0
Hjortsberg skole;Halden;51;46;45;59.1409368;11.383616
Kongeveien skole;Halden;51;46;45;59.113484;11.408196
Låby skole;Halden;49;47;47;59.130458;11.3652475
Os skole;Halden;*;*;*;59.440117;11.311685
Tistedal skole;Halden;54;49;48;59.1319696;11.4542189
Hvaler barne- og ungdomsskole;Hvaler;*;*;*;59.0706735;10.9431632
Askimbyen skole;Indre Østfold;54;52;55;59.5846527;11.156015
Båstad skole;Indre Østfold;50;49;49;59.6910025;11.295451
Grøtvedt skole;Indre Østfold;48;45;48;59.5891182;11.1790057
Havnås oppvekstsenter avd skole;Indre Østfold;*;*;*;0;0
Hovin skole;Indre Østfold;51;47;49;59.6234244;11.0799735
Hærland skole;Indre Østfold;*;*;*;59.5502413;11.4239798
Kirkefjerdingen skole;Indre Østfold;53;49;47;59.5239462;11.2660029
Knapstad barne- og ungdomsskole;Indre Østfold;53;44;46;59.624726;11.02448
Korsgård skole;Indre Østfold;53;50;53;59.5887433;11.1973437
Moen skole;Indre Østfold;55;50;49;59.5689005;11.1657022
Mysen skole;Indre Østfold;50;46;45;59.5557022;11.3376172
Ringvoll skole;Indre Østfold;53;47;53;59.5562462;10.8447214
Rom skole;Indre Østfold;53;48;50;59.5900472;11.1295431
Skjønhaug skole;Indre Østfold;49;47;48;59.63789;11.323199
Spydeberg skole;Indre Østfold;52;50;46;59.59611;11.068364
Stiftelsen steinerskolen i Indre Østfold;Indre Østfold;*;*;*;0;0
Tenor skole;Indre Østfold;53;52;52;59.5781615;11.2587335
Tomter skole;Indre Østfold;52;51;53;59.658264;11.00346
Trømborg skole;Indre Østfold;47;46;44;59.507023;11.363131
Marker kommune - Marker skole;Marker;50;46;48;0;0
Buen barne- og ungdomsskole;Moss;*;*;*;59.41864;10.68474
Bytårnet skole;Moss;53;45;44;59.4324636;10.6683428
Children's International School Moss AS;Moss;58;48;51;0;0
Ekholt skole;Moss;50;49;48;59.4107683;10.6793996
Halmstad skole;Moss;51;46;45;59.3804625;10.7454294
Krapfoss skole;Moss;49;45;46;59.4332052;10.6819278
Larkollen skole;Moss;52;52;49;59.3327879;10.6721817
Melløs skole;Moss;56;52;49;59.422018;10.6680665
Nøkkeland skole;Moss;54;48;46;59.4690671;10.6927398
Ramberg skole;Moss;50;51;45;59.4419108;10.6286131
Refsnes skole;Moss;50;50;55;59.4398796;10.6185434
Reier skole;Moss;56;55;55;59.4296667;10.6296697
Steinerskolen i Moss Grunnskole/Adm;Moss;47;46;41;0;0
Torderød skole Adventistkirkens grunnskole;Moss;*;*;*;0;0
Vang skole og ressurssenter;Moss;47;47;46;59.3828254;10.6896823
Verket skole;Moss;52;45;46;59.4443577;10.678576
Øreåsen skole;Moss;52;48;49;59.419936;10.6898839
Åvangen skole;Moss;56;52;54;59.4588928;10.6967499
Bergenhus skole;Rakkestad;50;49;46;59.420057;11.347595
Kirkeng skole;Rakkestad;49;48;49;59.357136;11.420453
Os skole;Rakkestad;50;47;46;59.440117;11.311685
Råde kommune Karlshus skole;Råde;47;49;51;0;0
Råde kommune Spetalen skole;Råde;46;49;53;0;0
Alvimhaugen barneskole;Sarpsborg;48;42;44;59.271519;11.08821
Borgen barneskole;Sarpsborg;49;47;47;59.2642693;11.1685206
Childrens International School Sarpsborg AS;Sarpsborg;*;*;*;0;0
Grålum barneskole;Sarpsborg;50;49;49;59.290898;11.057991
Hafslund barneskole;Sarpsborg;49;44;46;59.2716883;11.1432606
Hafslundsøy barneskole;Sarpsborg;51;49;47;59.2854185;11.1465887
Hannestad barneskole;Sarpsborg;47;49;49;59.2761989;11.0587012
Hornnes barneskole;Sarpsborg;48;50;51;59.2087837;11.1928765
Jelsnes barneskole;Sarpsborg;55;52;54;59.375211;11.164599
Kurland barneskole;Sarpsborg;52;54;56;59.2944599;11.1104782
Lande barneskole;Sarpsborg;50;44;47;59.2903517;11.1042852
Olavsborg Kristne skole;Sarpsborg;*;*;*;59.2915487;11.095209
Sandbakken barne- og ungdomsskole;Sarpsborg;51;45;46;59.248473;11.180163
Sandesundsveien barneskole;Sarpsborg;47;41;42;59.2775815;11.103788
Tindlund barneskole;Sarpsborg;52;48;48;59.2691331;11.0470779
Varteig barne- og ungdomsskole;Sarpsborg;47;45;46;59.34941;11.18011
Kirkelund skole;Skiptvet;51;49;48;59.4711204;11.1718721
Kirkebygden skole;Våler (Østfold);53;50;55;59.49008;10.85623
Svinndal skole;Våler (Østfold);43;47;48;59.423518;11.01519
Våk skole;Våler (Østfold);53;52;55;59.461311;10.799346
