EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Gibostad barne- og ungdomsskole;Senja;*;*;*;69.3545246;18.0635699
Gryllefjord skole;Senja;*;*;*;69.3628222;17.045179
Husøy skole;Senja;*;*;*;69.5439037;17.6597625
Kårvik skole;Senja;*;*;*;69.391301;18.1823874
Medby skole;Senja;*;*;*;69.280904;17.051599
Nordborg ungdomsskole;Senja;50;48;46;69.2302872;17.9956217
Rossfjord barne- og ungdomsskole;Senja;*;*;*;69.3654409;18.3273322
Senja montessoriskole;Senja;*;*;*;69.5048307;17.6274432
Senjahopen skole;Senja;*;*;*;69.496202;17.484438
Stonglandet skole;Senja;*;*;*;69.08686;17.187995
Vikstranda skole;Senja;*;*;*;69.1720039;17.7505896
Skjervøy ungdomsskole;Skjervøy;47;44;41;70.0333938;20.9715515
Hatteng skole;Storfjord - Omasvuotna - Omasvuono;48;46;44;69.2731478;19.9624061
Longyearbyen skole grunnskole;Svalbard;55;52;50;78.2103398;15.6130256
Sørreisa ungdomsskole;Sørreisa;45;44;47;69.1449457;18.1596589
Ekrehagen skole Adventistsamfunnets Grunnskoler;Tromsø;52;47;49;69.685891;18.9551534
Grønnåsen skole;Tromsø;50;45;47;67.28083;14.46653
Hillesøyskolen Brensholmen skole;Tromsø;*;*;*;69.598864;18.04764
Kroken skole;Tromsø;49;46;47;58.9706119;9.1610414
Kvaløysletta skole;Tromsø;50;47;47;69.696117;18.8786854
Lakselvbukt skole;Tromsø;*;*;*;69.433859;19.645343
Langnes skole;Tromsø;51;49;50;69.6815235;18.9401529
Norges Toppidrettsgymnas ungdomsskole Tromsø AS;Tromsø;53;52;53;69.6496736;18.9350175
Ramfjord skole;Tromsø;52;46;52;69.5591638;19.1855435
Sommerlyst skole;Tromsø;54;50;52;69.651941;18.934427
Steinerskolen i Tromsø Sti;Tromsø;54;49;48;69.6409638;18.9347625
Stiftelsen Tromsø International School;Tromsø;58;52;50;69.681299;18.9655023
Storelva skole;Tromsø;53;48;50;69.684588;18.7966386
Straumsbukta skole;Tromsø;*;*;*;69.5765;18.628501
Tromstun skole;Tromsø;52;49;50;69.6503119;19.0147374
Trondjord skole;Tromsø;*;*;*;69.840387;18.865928
Lauvsnes skole;Flatanger;51;*;*;64.497828;10.906349
Frosta skole;Frosta;52;49;48;63.5865716;10.7372608
Frøya ungdomsskole;Frøya;*;*;*;63.730528;8.8260248
Mausund oppvekstsenter avd skole;Frøya;*;*;*;63.7967879;8.6861788
Grong barne- og ungdomsskole;Grong;48;45;44;64.4647501;12.3102764
Halsa barne- og ungdomsskole;Heim;49;47;46;63.1199545;8.322643
Sodin skole;Heim;49;46;44;63.2919435;9.0813117
Fillan skole;Hitra;50;47;48;63.6027148;8.9750119
Holtålen kommune Hov skole;Holtålen;55;54;52;62.84242279999999;11.2909801
Høylandet barne- og ungdomsskole;Høylandet;51;49;48;64.625102;12.290765
Inderøy ungdomsskole;Inderøy;47;47;46;63.878775;11.285637
Mælan skole;Indre Fosen;*;*;*;63.75313;10.132458
Stadsbygd skole;Indre Fosen;47;45;45;63.511834;10.001422
Testmann Minne skole;Indre Fosen;52;48;48;63.6805398;10.6056591
Vanvikan skole;Indre Fosen;*;*;*;63.555811;10.221984
Åsly skole;Indre Fosen;49;48;47;63.586873;9.962247
Leka barne- og ungdomsskole;Leka;*;*;*;65.094337;11.7067
Levanger ungdomsskole;Levanger - Levangke;50;48;48;63.7521654;11.3049935
Skogn barne- og ungdomsskole;Levanger - Levangke;49;46;46;63.69918;11.2037816
Vårtun Kristne oppvekstsenter SA;Levanger - Levangke;48;45;47;63.7407007;11.2516278
Ytterøy barne- og ungdomsskole;Levanger - Levangke;*;*;*;63.69918;11.2037816
Åsen barne- og ungdomsskole;Levanger - Levangke;*;*;*;63.61183089999999;11.050696
Lierne kommune - Stortangen skole;Lierne;*;*;*;64.46096;13.598644
Lierne kommune - Sørli skole;Lierne;*;*;*;64.2230369;13.8355535
Hommelvik ungdomsskole;Malvik;51;49;48;63.4094487;10.8015108
Vikhammer skole;Malvik;;;;63.4385187;10.6362753
Vikhammer ungdomsskole;Malvik;53;50;50;63.4376645;10.6311472
Eid skole;Melhus;51;50;49;63.1695225;10.1130152
Gimse ungdomsskole;Melhus;48;47;46;63.286028;10.260798
Lundamo ungdomsskole;Melhus;48;47;46;63.150619;10.284668
Øya videregående skole;Melhus;45;44;42;63.2476766;10.2730248
Meråker skole;Meråker;52;48;50;63.413249;11.733703
Støren ungdomsskole;Midtre Gauldal;44;45;44;63.035735;10.286185
Bangsund skole;Namsos - Nåavmesjenjaelmie;53;50;47;64.39210589999999;11.3975063
Bjørkly skole;Namsos - Nåavmesjenjaelmie;*;*;*;64.4106106;11.4747427
Høknes ungdomsskole;Namsos - Nåavmesjenjaelmie;51;46;48;64.47250439999999;11.5211972
Jøa barne- og ungdomsskole;Namsos - Nåavmesjenjaelmie;*;*;*;64.6522528;11.265237
Namdalseid skole;Namsos - Nåavmesjenjaelmie;50;45;45;64.2406048;11.2085927
Namsos ungdomsskole;Namsos - Nåavmesjenjaelmie;48;44;45;64.4704024;11.5114299
Otterøy oppvekstsenter avd skole;Namsos - Nåavmesjenjaelmie;*;*;*;64.5398738;11.2668408
Statland skole;Namsos - Nåavmesjenjaelmie;*;*;*;64.4970632;11.1341917
Namsskogan skole;Namsskogan;*;*;*;64.9250685;13.161329
Austafjord skole;Nærøysund;*;*;*;64.91787;10.942743
Kolvereid skole;Nærøysund;48;47;46;64.8632685;11.597365
Rørvik skole;Nærøysund;48;44;45;64.8711255;11.2391862
Val Skoler AS avd Vgs;Nærøysund;*;*;*;64.9135214;10.5378601
Oppdal ungdomsskole;Oppdal;*;*;*;62.59604;9.685243
Vollan skole;Oppdal;*;*;*;62.575543;9.6342
Grøtte skole;Orkland;48;49;49;63.2612401;9.8110749
Lensvik skole;Orkland;53;49;53;63.5057889;9.8234578
Løkken Verk montessoriskole SA;Orkland;*;*;*;63.12642109999999;9.7071875
Meldal barne- og ungdomsskole;Orkland;52;48;48;63.0424163;9.7016376
Orkanger ungdomsskole;Orkland;51;46;48;63.3056331;9.8521508
Aa skole;Orkland;*;*;*;63.399166;9.502278
Årlivoll skole;Orkland;45;46;47;63.171584;9.744006
Strand barne- og ungdomsskole;Osen;*;*;*;64.322437;10.456993
Overhalla barne- og ungdomsskole;Overhalla;*;*;*;64.497881;11.962529
Overhalla montessoriskole SA;Overhalla;*;*;*;64.4644227;12.0544589
Rennebu barne- og ungdomsskole;Rennebu;*;*;*;62.8295953;10.0064129
Voll skole AS;Rennebu;*;*;*;62.87648549999999;9.8377602
Rindal skole;Rindal;49;52;52;63.0583209;9.2115405
Røros skole;Røros - Rosse;51;51;49;62.57776729999999;11.3699308
Røyrvik oppvekstsenter Avdeling skole;Raarvihke - Røyrvik;*;*;*;64.8840161;13.5625541
Selbu ungdomsskole;Selbu;46;46;50;63.2269955;11.0326731
Skaun ungdomsskole;Skaun;50;46;46;63.3243084;10.0616628
Snåsa montessoriskole SA;Snåase - Snåsa;*;*;*;64.2786239;12.5272364
Snåsa skole;Snåase - Snåsa;*;*;*;64.246639;12.364104
Egge ungdomsskole;Steinkjer;52;49;49;64.032326;11.483873
Malm skole;Steinkjer;*;*;*;64.0694245;11.2154601
Steinkjer montessoriskole;Steinkjer;*;*;*;64.0144;11.477604
Steinkjer ungdomsskole;Steinkjer;49;47;47;64.0185434;11.5117553
Fagerhaug International School AS;Stjørdal;57;49;52;63.4712526;10.9456154
Fagerhaug Kristne skole SA;Stjørdal;45;46;45;63.4712526;10.9456154
Halsen ungdomsskole;Stjørdal;49;48;48;63.470696;10.92608
Hegra ungdomsskole;Stjørdal;50;48;46;63.4683836;11.1098064
Stokkan ungdomsskole;Stjørdal;51;48;47;63.4775248;10.9274408
Birralee International School Trondheim AS avd skole;Trondheim - Tråante;62;52;56;63.42718720000001;10.3899759
Blussuvoll skole;Trondheim - Tråante;53;50;49;63.4201251;10.430043
Charlottenlund ungdomsskole;Trondheim - Tråante;55;54;52;63.4268995;10.4898024
Dalgård skole og ressurssenter;Trondheim - Tråante;;;;63.3953468;10.3421019
Flatåsen skole;Trondheim - Tråante;52;45;44;63.3761168;10.3393667
Heimdal Friskole, Kristen grunnskole Heimdal;Trondheim - Tråante;*;*;*;63.36138339999999;10.3519884
Hoeggen skole;Trondheim - Tråante;50;48;48;63.400427;10.433466
Huseby ungdomsskole;Trondheim - Tråante;48;45;44;63.363529;10.3513633
Klæbu ungdomsskole;Trondheim - Tråante;47;46;42;63.3051813;10.4650198
Lade skole;Trondheim - Tråante;52;49;51;63.4468443;10.4366242
Markaplassen skole;Trondheim - Tråante;51;49;49;63.4128549;10.5285542
Nidaros idrettsungdomsskole Sti;Trondheim - Tråante;50;49;49;63.367767;10.3805627
Rosenborg skole;Trondheim - Tråante;53;50;49;63.4294038;10.4176726
Rosten skole;Trondheim - Tråante;54;48;50;63.3590806;10.3803886
Selsbakk skole;Trondheim - Tråante;52;49;50;63.3934658;10.3677791
Sjetne skole;Trondheim - Tråante;51;49;48;63.36809;10.395213
Spongdal skole;Trondheim - Tråante;49;48;47;63.3545798;10.1639888
Steinerskolen i Trondheim grunnskole;Trondheim - Tråante;51;53;48;63.430361;10.372582
Stiftelsen steinerskolen Rotvoll;Trondheim - Tråante;54;*;*;63.4395517;10.4855429
Stiftelsen Trondheim International School;Trondheim - Tråante;63;51;57;63.4290426;10.4129556
Stiftelsen Trondheim Kristne Grunnskole, tomasskolen;Trondheim - Tråante;52;49;48;63.4294197;10.4140159
Sunnland skole;Trondheim - Tråante;54;50;51;63.3992285;10.4060912
Sverresborg skole;Trondheim - Tråante;54;51;51;63.4182921;10.3663075
Tonstad skole;Trondheim - Tråante;54;47;47;63.3629661;10.3902424
Trondheim idrettsungdomsskole AS;Trondheim - Tråante;51;50;48;63.4425219;10.4580647
Trondheim Montessori;Trondheim - Tråante;*;*;*;63.439327;10.483033
Ugla skole;Trondheim - Tråante;52;52;52;63.3996116;10.338249
Åsheim ungdomsskole;Trondheim - Tråante;51;48;47;63.349804;10.339871
Tydal barne- og ungdomsskole;Tydal;*;*;*;63.041537;11.669671
Verdalsøra ungdomsskole;Verdal;50;47;48;63.79931;11.48314
Vuku barne- og ungdomsskole;Verdal;50;49;49;63.775678;11.739301
Botngård ungdomsskole;Ørland;48;45;43;63.764431;9.818357
Ørland ungdomsskole;Ørland;51;47;47;63.6878375;9.6569282
Brandsfjord barne- og ungdomsskole;Åfjord;*;*;*;64.188039;10.421431
Åset skole;Åfjord;*;*;*;63.9632751;10.2228609
Borgheim ungdomsskole;Færder;50;48;47;59.225349;10.4055403
Steinerskolen i Vestfold;Færder;49;*;*;59.2397727;10.3951564
Teigar ungdomsskole;Færder;51;*;*;59.2500467;10.4004271
Tjøme ungdomsskole;Færder;53;50;49;59.1225282;10.395976
Gjøklep ungdomsskole;Holmestrand;48;45;46;59.4825053;10.2975297
Hof skole;Holmestrand;50;47;46;59.5384492;10.0756699
Holmestrand Internasjonale montessoriskole Sti;Holmestrand;53;*;49;59.4899189;10.315035
Klokkerjordet skole;Holmestrand;49;*;46;59.5864884;10.2147766
Borre ungdomsskole;Horten;51;49;47;59.3802379;10.4506274
Holtan ungdomsskole;Horten;51;49;48;59.4121908;10.4658956
Orerønningen ungdomsskole;Horten;51;47;48;59.4324868;10.447827
Brunla ungdomsskole;Larvik;51;48;46;59.0033161;10.0212308
Frøy skole;Larvik;;;;59.0616058;10.0497878
Hedrum ungdomsskole;Larvik;49;46;44;59.0666066;10.0533717
Kongshaugen Kristne grunnskole;Larvik;43;*;*;59.103408;10.11312
Kvelde skole;Larvik;49;*;43;59.1908542;9.968291
Lardal skole;Larvik;50;50;*;59.3997571;9.9654572
Mellomhagen ungdomsskole;Larvik;52;49;48;59.0397516;10.0735266
Mesterfjellet skole;Larvik;50;44;45;59.0487291;10.0413863
Ra ungdomsskole;Larvik;51;49;49;59.0471314;9.9876393
Tjodalyng skole;Larvik;52;48;47;59.0548381;10.1273996
Andebu ungdomsskole;Sandefjord;50;48;47;59.3045427;10.1725073
Breidablikk ungdomsskole;Sandefjord;52;50;49;59.1449197;10.2290529
Bugården ungdomsskole;Sandefjord;50;47;47;59.1337372;10.187455
Moe skole;Sandefjord;53;55;56;59.1428777;10.1981584
Mokollen skole;Sandefjord;51;45;50;59.145127;10.211794
Ranvik ungdomsskole;Sandefjord;49;47;47;59.1170015;10.2132661
Skagerak International School Sti;Sandefjord;57;48;50;59.11993580000001;10.2311224
Stokke ungdomsskole;Sandefjord;51;48;47;59.220783;10.278311
Varden ungdomsskole;Sandefjord;50;45;46;59.121195;10.256286
Wang Ung Sandefjord AS;Sandefjord;53;53;55;59.1486448;10.1856084
Byskogen Kombinerte skole;Tønsberg;48;45;45;59.2824623;10.4182461
Elihu Kristne grunnskole;Tønsberg;*;*;*;59.268361;10.443658
Granly skole;Tønsberg;*;49;*;59.2905416;10.4164836
Kongseik ungdomsskole;Tønsberg;50;48;47;59.3048267;10.423368
Presterød ungdomsskole;Tønsberg;52;51;50;59.2697261;10.4610741
Revetal ungdomsskole;Tønsberg;50;47;48;59.3737581;10.2667746
Ringshaug ungdomsskole;Tønsberg;52;51;51;59.2862025;10.4858673
Skagerak International School, Tønsberg AS;Tønsberg;62;*;54;59.2705435;10.4057618
Tønsberg Montessori skole Sti;Tønsberg;51;50;44;59.3317231;10.4243069
Vear ungdomsskole;Tønsberg;48;45;46;59.2586115;10.3593225
Wang Tønsberg AS;Tønsberg;53;54;55;59.29309780000001;10.4147492
Danielsen ungdomsskule Frekhaug AS;Alver;*;*;*;60.5132754;5.2408397
Knarvik ungdomsskule;Alver;50;49;48;60.5508825;5.2843101
Lindås ungdomsskule;Alver;51;49;48;60.7345665;5.15984
Meland ungdomsskule;Alver;51;47;48;60.516504;5.2459936
Nordhordland Kristne grunnskole;Alver;*;*;*;60.5647041;5.2439089
Ostereidet ungdomsskule;Alver;51;47;46;60.628737;5.484351
Radøy ungdomsskule;Alver;47;46;47;60.637933;5.045275
Rossland skule;Alver;49;46;47;60.560905;5.053152
Askvoll skule;Askvoll;51;48;48;61.346895;5.091652
Bulandet skule;Askvoll;*;*;*;61.28464;4.619131
Gjelsvik skule;Askvoll;*;*;*;61.461907;5.36552
Erdal ungdomsskole;Askøy;49;46;47;60.44875;5.206152
Fauskanger barne- og ungdomsskule;Askøy;51;46;45;60.5244775;5.0294861
Kleppestø ungdomsskole;Askøy;48;46;46;60.41507;5.218943
Ravnanger ungdomsskole;Askøy;49;45;45;60.46287;5.15205
Aurland barne- og ungdomsskule;Aurland;*;*;*;60.9036125;7.1972214
Austevoll ungdomsskule;Austevoll;46;46;45;60.07992;5.248144
Årås skule;Austrheim;52;49;50;60.7797216;4.9366158
Bergen kompetansesenter for Læringsmiljø;Bergen;;;;60.38798929999999;5.3321641
Bergen Kristne grunnskole;Bergen;50;47;46;60.338955;5.320512
Bjørgvin montessoriskole;Bergen;54;47;47;60.34995;5.35078
Blokkhaugen skole;Bergen;52;49;49;60.467014;5.316579
Breimyra skole;Bergen;50;47;48;60.4581763;5.3670072
Foreningen Danielsen ungdomsskole Bergen;Bergen;54;55;53;60.3918854;5.335341
Garnes ungdomsskule;Bergen;53;48;49;60.4406278;5.461051
Gimle Oppveksttun skole;Bergen;52;51;50;60.3713767;5.3543322
Holen skole;Bergen;52;49;51;60.3897144;5.2833266
Hop Oppveksttun skole;Bergen;54;52;53;60.3240762;5.3437255
International School Of Bergen avd skole;Bergen;59;*;52;60.2948011;5.280665099999999
Kirkevoll skole;Bergen;57;54;53;60.2650217;5.3473818
Kjøkkelvik skole;Bergen;52;49;51;60.3738648;5.2309805
Kyrkjekrinsen skole;Bergen;51;47;49;60.4760506;5.3429962
Lynghaug skole;Bergen;51;49;49;60.357219;5.297816
Mjølkeråen skole;Bergen;49;48;48;60.4855031;5.2639743
Møllebakken skole;Bergen;*;*;*;60.3782656;5.3387771
Nattland skole;Bergen;54;52;54;60.337658;5.373347
Norges Toppidrettsgymnas ungdomsskole Bergen AS;Bergen;52;53;54;60.404026;5.3220874
Ny Krohnborg skole;Bergen;53;47;46;60.375081;5.3339891
Olsvik skole;Bergen;50;47;48;60.381833;5.214957
Ortun skole;Bergen;53;50;50;60.345344;5.2875916
Rothaugen skole;Bergen;54;52;52;60.4039842;5.3222057
Rudolf steinerskolen i Bergen skolen;Bergen;51;54;49;60.34367890000001;5.3430755
Rå skole;Bergen;53;53;50;60.2967993;5.3238264
Rådalslien skole;Bergen;52;50;50;60.2921405;5.3285719
Sandgotna skole;Bergen;52;47;49;60.362492;5.230964
Skranevatnet skole;Bergen;53;51;55;60.3006897;5.2848965
Slåtthaug skole;Bergen;53;49;50;60.3102026;5.3588716
St Paul skole;Bergen;55;53;50;60.3887239;5.3235193
Steinerskolen på Skjold Helseped Avdeling;Bergen;;;;60.31014080000001;5.3289912
Stiftelsen Davinci montessoriskole;Bergen;*;46;*;60.3499461;5.350781599999999
Stiftelsen montessoriskolen i Bergen;Bergen;50;48;45;60.3448126;5.2833966
Stiftelsen steinerskolen på Skjold;Bergen;50;47;42;60.31014080000001;5.3289912
Storetveit skole;Bergen;55;52;51;60.3464285;5.3472718
Ytrebygda skole;Bergen;53;49;51;60.2872372;5.2709739
Åstveit skole;Bergen;52;49;48;60.4557709;5.3105171
Fusa ungdomsskule;Bjørnafjorden;49;44;47;60.2461641;5.7402171
Nore Neset ungdomsskule;Bjørnafjorden;50;47;48;60.1795408;5.4171329
Os ungdomsskule;Bjørnafjorden;50;47;49;60.188518;5.4701845
Davik Oppvekst avd skule;Bremanger;*;*;*;61.88783340000001;5.5383995
Hauge Oppvekst avd skule;Bremanger;53;54;55;61.84093859999999;4.9601277
Svelgen Oppvekst avd skule;Bremanger;*;*;*;61.76624760000001;5.286304400000001
Bremnes ungdomsskule;Bømlo;50;48;47;59.792231;5.186836
Hillestveit skule;Bømlo;*;*;*;59.6006264;5.2097133
Moster skule;Bømlo;*;*;*;59.711201;5.347442
Lægreid skule;Eidfjord;*;*;*;60.463623;7.072878
Enge skule;Etne;49;50;50;59.66689;5.941024
Skånevik skule;Etne;48;46;51;59.731606;5.932692
Fedje skule;Fedje;*;*;*;60.7779467;4.7210729
Rimbareid barne- og ungdomsskule;Fitjar;54;52;51;59.9147336;5.3198938
Dingemoen skule;Fjaler;*;*;*;61.3538784;5.3995634
Våge skule;Fjaler;*;*;*;61.28278;5.03584
Gloppen ungdomsskule;Gloppen;*;*;*;61.7737185;6.2176319
Hyen skule;Gloppen;*;*;*;61.7371746;5.9169731
Brekke skule;Gulen;*;*;*;61.014168;5.45339
Byrknes skule;Gulen;*;*;*;60.901405;4.836937
Dalsøyra skule;Gulen;*;*;*;60.931588;5.146214
Eivindvik skule;Gulen;*;*;*;60.983854;5.089383
Hyllestad skule;Hyllestad;*;*;*;61.1699431;5.2947721
Bjordal skule;Høyanger;*;*;*;61.0676725;5.7998978
Høyanger skule;Høyanger;47;44;46;61.2217299;6.0750512
Lavik skule;Høyanger;*;*;*;61.104911;5.515048
Eikefjord barne- og ungdomsskule;Kinn;53;47;50;61.589865;5.463462
Florø ungdomsskule;Kinn;50;47;46;61.5977915;5.0191278
Vågsøy ungdomsskule;Kinn;51;47;52;61.941739;5.118206
Foreninga Norheimsund friskule;Kvam;*;*;*;60.3466143;6.1857316
Kvam ungdomsskule;Kvam;49;45;46;60.3876968;6.1946925
Strandebarm skule;Kvam;*;*;*;60.2559095;6.0141959
Hatlestrand barne- og ungdomsskule;Kvinnherad;*;*;*;60.058287;5.918047
Husnes ungdomsskule;Kvinnherad;*;*;46;59.8523778;5.7453029
Rosendal ungdomsskule;Kvinnherad;48;48;*;59.983364;6.0089177
Øyatun skule;Kvinnherad;*;48;*;59.7932081;5.7043093
Hafslo barne- og ungdomsskule;Luster;50;50;51;61.3137678;7.2018761
Luster ungdomsskule;Luster;49;50;49;61.404659;7.292015
Lærdalsøyri skule;Lærdal;48;45;42;61.1015215;7.4939525
Matre skule;Masfjorden;*;*;*;60.873552;5.584373
Nordbygda skule;Masfjorden;46;49;50;60.830695;5.28392
Sandnes skule;Masfjorden;*;*;*;60.792171;5.296686
Mo skule;Modalen;*;*;*;60.8174504;5.8095532
Danielsen ungdomsskule Osterøy AS;Osterøy;46;46;47;60.5067311;5.432543
Osterøy ungdomsskule;Osterøy;48;48;46;60.522925;5.509547
Samnanger ungdomsskule;Samnanger;49;48;46;60.3743486;5.7567251
Kaupanger skule;Sogndal;51;49;*;61.188162;7.224538
Kvåle skule;Sogndal;*;*;*;61.2318752;7.0805164
Leikanger ungdomsskule;Sogndal;55;53;51;61.185073;6.8165349
Sagatun skule avd skule;Sogndal;*;*;*;61.2057102;6.525644
Solund skule;Solund;49;49;*;61.0752123;4.8400659
Eid ungdomsskule;Stad;*;*;*;61.911993;5.9919537
Kjølsdalen montessoriskule SA;Stad;*;*;*;61.91747089999999;5.6257209
Selje skule;Stad;*;*;*;62.042713;5.350402
Stadlandet skule;Stad;53;53;51;62.111885;5.332945
Nordbygdo ungdomsskule;Stord;52;50;49;59.7995025;5.5115573
Nysæter ungdomsskule;Stord;*;*;*;59.7836288;5.3984576
Stord Kristne skule AS;Stord;*;*;*;59.7787658;5.484934700000001
Stord ungdomsskule;Stord;52;48;48;59.776083;5.4904172
Olden skule;Stryn;50;46;48;61.8338423;6.8084517
Stryn ungdomsskule;Stryn;48;46;47;61.9087452;6.7371925
Førde ungdomsskule;Sunnfjord;52;50;52;61.454666;5.8662245
Halbrend skule;Sunnfjord;52;50;51;61.449574;5.8369779
Naustdal skule;Sunnfjord;52;*;49;61.512436;5.7151693
Sande skule;Sunnfjord;51;50;*;61.325499;5.798629
Skei skule;Sunnfjord;*;50;50;61.578304;6.48906
Vassenden skule;Sunnfjord;48;49;47;61.4904407;6.1190922
Viksdalen skule;Sunnfjord;*;*;*;61.353341;6.117325
Sveio skule;Sveio;50;46;45;59.543927;5.3583
Tysnes skule;Tysnes;45;44;43;60.040914;5.537552
Hauso barne- og ungdomsskule;Ullensvang;*;*;*;60.374927;6.641993
Jondal skule;Ullensvang;55;52;51;60.2788164;6.2542504
Kinsarvik skule;Ullensvang;49;47;49;60.3735825;6.7196131
Odda ungdomsskole;Ullensvang;49;48;47;60.056882;6.5440517
Røldal skule;Ullensvang;*;*;*;59.832098;6.813295
Brakanes barne- og ungdomsskule;Ulvik;47;46;44;60.5681252;6.9108709
Dale skule;Vaksdal;*;*;*;60.5913709;5.8192078
Eksingedalen skule;Vaksdal;*;*;*;60.789463;6.114091
Feios skule;Vik;*;*;*;61.149316;6.765864
Flatbygdi skule;Vik;*;*;*;61.08131;6.579037
Granvin barne- og ungdomsskule;Voss;56;53;52;60.52749;6.722395
Voss ungdomsskule;Voss;49;47;49;60.6265741;6.4208265
Vossestrand barne- og ungdomsskule;Voss;48;49;46;60.781125;6.4860317
Danielsen barne- og ungdomsskule Sotra;Øygarden;50;46;48;60.352706;5.134551
Fjell ungdomsskule;Øygarden;51;48;49;60.3519417;5.1116964
Sund ungdomsskule;Øygarden;49;47;47;60.1957545;5.1028275
Tranevågen ungdomsskule;Øygarden;50;47;47;60.4095208;4.9946418
Øygarden ungdomsskule;Øygarden;50;47;47;60.516533;4.909741
Farnes skule;Årdal;52;49;52;61.3095059;7.801275
Tangen skule;Årdal;55;51;56;61.2431605;7.7127405
Aremark skole;Aremark;*;*;*;59.22587;11.6987897
Begby barne- og ungdomsskole;Fredrikstad;50;48;49;59.2158526;11.0101875
Borge ungdomsskole;Fredrikstad;49;46;47;59.2306597;11.0095265
Childrens International School Fredrikstad AS;Fredrikstad;64;56;*;59.2072675;10.9646607
Cicignon skole;Fredrikstad;51;49;48;59.2074881;10.952143
Gressvik ungdomsskole;Fredrikstad;50;47;48;59.2186428;10.9041273
Gudeberg barne- og ungdomsskole;Fredrikstad;55;51;51;59.2051783;10.9620669
Haugeåsen ungdomsskole;Fredrikstad;48;44;46;59.249465;10.984461
Kråkerøy ungdomsskole;Fredrikstad;53;50;48;59.1909071;10.9205487
Kvernhuset ungdomsskole;Fredrikstad;51;49;48;59.236261;10.934882
Råkollen skole avd Råkollen;Fredrikstad;;;;59.2144901;10.9734817
Steinerskolen i Fredrikstad;Fredrikstad;47;43;*;59.2664481;10.9976719
Vestbygda ungdomsskole;Fredrikstad;50;49;49;59.266678;10.773456
Wang Fredrikstad AS;Fredrikstad;52;52;51;59.21262729999999;10.9287082
Halden montessoriskole AS;Halden;*;*;*;59.1181095;11.396638
Risum ungdomsskole;Halden;50;47;46;59.1139387;11.4067665
Rødsberg ungdomsskole;Halden;50;48;46;59.1252161;11.3839973
Strupe ungdomsskole;Halden;*;*;*;59.1370973;11.3719591
Hvaler barne- og ungdomsskole;Hvaler;48;48;47;59.0706735;10.9431632
Askim ungdomsskole;Indre Østfold;51;48;48;59.5774965;11.1689045
Knapstad barne- og ungdomsskole;Indre Østfold;*;46;45;59.624726;11.02448
Mysen ungdomsskole;Indre Østfold;48;46;46;59.5499277;11.334248
Spydeberg ungdomsskole;Indre Østfold;50;49;48;59.6183325;11.0847135
Stiftelsen steinerskolen i Indre Østfold;Indre Østfold;*;*;*;59.58636889999999;11.1242289
Trøgstad ungdomsskole;Indre Østfold;50;*;*;59.638949;11.321599
Marker kommune - Marker skole;Marker;*;*;*;59.47818359999999;11.6577836
Buen barne- og ungdomsskole;Moss;*;*;*;59.41864;10.68474
Bytårnet skole;Moss;49;46;49;59.4324636;10.6683428
Children's International School Moss AS;Moss;59;49;50;59.43999299999999;10.669487
Hoppern skole;Moss;54;51;50;59.4342549;10.6282481
Nøkkeland skole;Moss;50;48;50;59.4690671;10.6927398
Rygge ungdomsskole;Moss;50;47;47;59.405771;10.69415
Steinerskolen i Moss Grunnskole/Adm;Moss;42;46;41;59.4340914;10.6583833
Torderød skole Adventistkirkens grunnskole;Moss;*;*;*;59.4348131;10.6391264
Verket skole;Moss;52;47;46;59.4443577;10.678576
Rakkestad ungdomsskole;Rakkestad;52;50;49;59.425493;11.351218
Råde kommune Råde ungdomsskole;Råde;50;49;49;59.35905;10.865638
Childrens International School Sarpsborg AS;Sarpsborg;57;48;51;59.29207650000001;11.0952356
Grålum ungdomsskole;Sarpsborg;50;47;49;59.293346;11.056547
Hafslund ungdomsskole;Sarpsborg;51;47;46;59.2723241;11.1432712
Kruseløkka ungdomsskole;Sarpsborg;52;48;48;59.285416;11.103439
Olavsborg Kristne skole;Sarpsborg;50;52;51;59.2915487;11.095209
Sandbakken barne- og ungdomsskole;Sarpsborg;49;49;46;59.248473;11.180163
Tindlund ungdomsskole;Sarpsborg;50;48;49;59.2682937;11.0470323
Varteig barne- og ungdomsskole;Sarpsborg;51;48;47;59.34941;11.18011
Kirkelund skole;Skiptvet;48;46;48;59.4711204;11.1718721
Våler ungdomsskole;Våler (Østfold);49;47;49;59.460774;10.8021891
